Chapter,Verse,Google Translate,Kemenag,King Fahd,Fahd - Google,Kemenag - Google,Fahd - Kemenag
48,19, Dan mereka akan mengambil banyak harta rampasan. Dan Allah Maha Tinggi Perkasa dan Maha Bijaksana.,"dan harta rampasan perang yang banyak yang akan mereka peroleh. Dan Allah Mahaperkasa, Mahabijaksana.",Serta harta rampasan yang banyak yang dapat mereka ambil.  Dan adalah Allah Maha Perkasa lagi Maha Bijaksana.,0.8738481,0.82630765,0.8335553
48,20," Allah telah menjanjikan kepadamu harta rampasan perang yang banyak, maka Dia telah menyegerakan (pemulihan) itu untukmu, dan Dia menahan tangan manusia dari padamu, agar harta rampasan perang itu menjadi tanda bagi orang-orang yang beriman dan memberi petunjuk kepadamu ke jalan yang lurus.","Allah menjanjikan kepadamu harta rampasan perang yang banyak yang dapat kamu ambil, maka Dia segerakan (harta rampasan perang) ini untukmu, dan Dia menahan tangan manusia dari (membinasakan)mu (agar kamu mensyukuri-Nya), dan agar menjadi bukti bagi orang-orang mukmin, dan agar Dia menunjukkan kamu ke jalan yang lurus,","Allah menjanjikan kepada kamu harta rampasan yang banyak yang dapat kamu ambil, maka disegerakan-Nya harta rampasan ini untukmu, dan Dia menahan tangan manusia dari (membinasakan)mu (agar kamu mensyukuri-Nya), dan agar hal itu menjadi bukti bagi orang-orang mukmin, dan agar Dia menunjuki kamu kepada jalan yang lurus.",0.841923,0.87959325,0.9341439
48,21,"Dan sebagian yang kamu tidak memiliki kekuasaan atasnya, Allah telah meliputinya. Dan Allah Maha Kuasa atas segala sesuatu.","dan (kemenangan-kemenangan) atas negeri-negeri lain yang tidak dapat kamu perkirakan, tetapi sesungguhnya Allah telah menentukannya. Dan Allah Mahakuasa atas segala sesuatu.",Dan (telah menjanjikan pula kemenangan-kemenangan) yang lain (atas negeri-negeri) yang kamu belum dapat menguasainya yang sungguh Allah telah menentukan-Nya.  Dan adalah Allah Maha Kuasa atas segala sesuatu.,0.73777324,0.607126,0.8665819
48,22," Dan jika orang-orang kafir itu memerangi kamu, niscaya mereka akan berpaling ke belakang, dan mereka tidak akan mendapat pelindung dan penolong.","Dan sekiranya orang-orang yang kafir itu memerangi kamu, pastilah mereka akan berbalik melarikan diri (kalah), dan mereka tidak akan mendapatkan pelindung dan penolong.",Dan sekiranya orang-orang kafir itu memerangi kamu pastilah mereka berbalik melarikan diri ke belakang (kalah) kemudian mereka tiada memperoleh pelindung dan tidak (pula) menolong.,0.90735865,0.9370584,0.93944585
48,23, Jalan Allah yang telah berlaku sejak dahulu kala. Dan kamu sekali-kali tidak akan menemukan perubahan apa pun pada jalan Allah itu.,"(Demikianlah) hukum Allah yang telah berlaku sejak dahulu, kamu sekali-kali tidak akan menemukan perubahan pada hukum Allah.","Sebagai suatu sunatullah yang telah berlaku sejak dahulu, kamu sekali-kali tiada akan menemukan perubahan bagi sunatullah itu.",0.54579943,0.6436075,0.65147054
48,24, Dan Dialah yang menahan tangan mereka darimu dan tanganmu dari mereka di lembah Mekah setelah Dia memenangkanmu atas mereka. Dan Allah Maha Melihat apa yang kamu kerjakan.,"Dan Dialah yang mencegah tangan mereka dari (membinasakan) kamu dan (mencegah) tangan kamu dari (membinasakan) mereka di tengah (kota) Mekkah, setelah Allah memenangkan kamu atas mereka. Dan Allah Maha Melihat apa yang kamu kerjakan.","Dan Dia-lah yang menahan tangan mereka dari (membinasakan) kamu dan (menahan) tangan kamu dari (membinasakan) mereka di tengah kota Mekah sesudah Allah memenangkan kamu atas mereka, dan adalah Allah Maha Melihat apa yang kamu kerjakan.",0.89086366,0.8320272,0.9052626
48,25,"Merekalah orang-orang yang kafir dan menghalangi kamu dari Masjidil Haram, dan menghalangi petunjuk agar tidak sampai ke tujuannya. Seandainya tidak ada laki-laki dan perempuan yang beriman yang tidak kamu kenal, yang dapat kamu injak-injak dan kamu ditimpa kehinaan dari mereka tanpa pengetahuan, agar Allah memasukkan siapa yang Dia kehendaki ke dalam rahmat-Nya, jika mereka mau bertobat, niscaya Kami siksa orang-orang yang kafir di antara mereka dengan siksa yang pedih.","Merekalah orang-orang kafir yang menghalang-halangi kamu (masuk) Masjidilharam dan menghambat hewan-hewan kurban sampai ke tempat (penyembelihan)nya. Dan kalau bukanlah karena ada beberapa orang beriman laki-laki dan perempuan yang tidak kamu ketahui, tentulah kamu akan membunuh mereka yang menyebabkan kamu ditimpa kesulitan tanpa kamu sadari; karena Allah hendak memasukkan siapa yang Dia kehendaki ke dalam rahmat-Nya. Sekiranya mereka terpisah, tentu Kami akan mengazab orang-orang yang kafir di antara mereka dengan azab yang pedih.","Merekalah orang-orang yang kafir yang menghalangi kamu dari (masuk) Masjidil Haram dan menghalangi hewan kurban sampai ke tempat (penyembelihan)nya.  Dan kalau tidaklah karena laki-laki yang mukmin dan perempuan-perempuan yang mukmin yang tiada kamu ketahui, bahwa kamu akan membunuh mereka yang menyebabkan kamu ditimpa kesusahan tanpa pengetahuanmu (tentulah Allah tidak akan menahan tanganmu dari membinasakan mereka).  Supaya Allah memasukkan siapa yang dikehendaki-Nya ke dalam rahmat-Nya.  Sekiranya mereka tidak bercampur-baur, tentulah Kami akan mengazab orang-orang yag kafir di antara mereka dengan azab yang pedih.",0.74353004,0.740478,0.92751133
48,26,"Ketika orang-orang kafir menanamkan kefanatikan di dalam hati mereka—fanatisme jahiliyah—maka Allah menurunkan ketenangan-Nya kepada Rasul-Nya dan kepada orang-orang mukmin, dan mewajibkan kepada mereka kalimat kebenaran. Dan mereka lebih berhak menerimanya dan lebih berhak menerimanya. Dan Allah Maha Mengetahui segala sesuatu.","Ketika orang-orang yang kafir menanamkan kesombongan dalam hati mereka (yaitu) kesombongan jahiliah, maka Allah menurunkan ketenangan kepada Rasul-Nya, dan kepada orang-orang mukmin dan (Allah) mewajibkan kepada mereka tetap taat menjalankan kalimat takwa, dan mereka lebih berhak dengan itu dan patut memilikinya. Dan Allah Maha Mengetahui segala sesuatu.","Ketika orang-orang kafir menanamkan dalam hati mereka kesombongan, (yaitu) kesombongan jahiliah lalu Allah menurunkan ketenangan kepada rasul-Nya, dan kepada orang-orang mukmin dan Allah mewajibkan kepada mereka kalimat takwa dan adalah mereka berhak dengan kalimat takwa itu dan patut memilikinya.  Dan adalah Allah Maha Mengetahui segala sesuatu.",0.73527575,0.7714999,0.9594605
48,27," Allah telah benar-benar memenuhi visi Rasul-Nya. Sesungguhnya kamu akan memasuki Masjidil Haram, insya Allah, dengan aman, dengan mencukur habis rambut kepalamu atau mengguntingnya, tanpa rasa takut. Tetapi Dia mengetahui apa yang tidak kamu ketahui, dan Dia telah menetapkan, selain itu, kemenangan yang dekat.","Sungguh, Allah akan membuktikan kepada Rasul-Nya tentang kebenaran mimpinya bahwa kamu pasti akan memasuki Masjidilharam, jika Allah menghendaki dalam keadaan aman, dengan menggundul rambut kepala dan memendekkannya, sedang kamu tidak merasa takut. Maka Allah mengetahui apa yang tidak kamu ketahui, dan selain itu Dia telah memberikan kemenangan yang dekat.","Sesungguhnya Allah akan membuktikan kepada rasul-Nya, tentang kebenaran mimpinya dengan sebenarnya, (yaitu) bahwa sesungguhnya kamu pasti akan memasuki Masjidil Haram, insyaallah dalam keadaan aman, dengan mencukur rambut kepala dan mengguntingnya, sedang kamu tidak merasa takut.  Maka Allah mengetahui apa yang tiada kamu ketahui dan Dia memberikan sebelum itu kemenangan yang dekat.",0.8982743,0.8672235,0.9436
48,28,Dialah yang telah mengutus Rasul-Nya dengan petunjuk dan agama yang benar untuk menegakkannya di atas segala agama. Dan cukuplah Allah sebagai saksi.,"Dialah yang mengutus Rasul-Nya dengan membawa petunjuk dan agama yang benar, agar dimenangkan-Nya terhadap semua agama. Dan cukuplah Allah sebagai saksi.",Dia-lah yang mengutus rasul-Nya dengan membawa petunjuk dan agama yang hak agar dimenangkan-Nya terhadap semua agama.  Dan cukuplah Allah sebagai saksi.,0.90203035,0.9024756,0.97136694
48,29,"Muhammad adalah utusan Allah. Dan orang-orang yang bersamanya adalah orang-orang yang keras terhadap orang-orang kafir, dan mereka saling berkasih sayang. Kamu melihat mereka ruku' dan sujud, mencari karunia dan keridhaan Allah. Bekas-bekas sujud mereka ada di wajah mereka. Itulah perumpamaan mereka dalam Taurat, dan perumpamaan mereka dalam Injil adalah seperti benih yang menumbuhkan tangkainya. Maka Allah menguatkannya, lalu ia menjadi kuat dan tegak berdiri di atas tangkainya, menyenangkan para penanam—agar Dia dapat membangkitkan murka orang-orang kafir karenanya. Allah telah menjanjikan kepada orang-orang yang beriman dan mengerjakan amal saleh di antara mereka ampunan dan pahala yang besar.","Muhammad adalah utusan Allah, dan orang-orang yang bersama dengan dia bersikap keras terhadap orang-orang kafir, tetapi berkasih sayang dengan sesama mereka. Kamu melihat mereka rukuk dan sujud mencari karunia Allah dan keridaan-Nya. Pada wajah mereka tampak tanda-tanda bekas sujud. Demikianlah sifat-sifat mereka (yang diungkapkan) dalam Taurat dan sifat-sifat mereka (yang diungkapkan) dalam Injil, yaitu seperti benih yang mengeluarkan tunasnya, kemudian tunas itu semakin kuat, lalu menjadi besar dan tegak lurus di atas batangnya; tanaman itu menyenangkan hati penanam-penanamnya karena Allah hendak menjengkelkan hati orang-orang kafir (dengan kekuatan orang-orang mukmin). Allah menjanjikan kepada orang-orang yang beriman dan mengerjakan kebajikan di antara mereka, ampunan dan pahala yang besar.","Muhammad itu adalah utusan Allah dan orang-orang yang bersama dengan dia adalah keras terhadap orang-orang kafir, tetapi berkasih sayang sesama mereka.  Kamu lihat mereka rukuk dan sujud mencari karunia Allah dan keridaan-Nya, tanda-tanda mereka tampak pada muka mereka dari bekas sujud.  Demikianlah sifat-sifat mereka dalam Taurat dan sifat-sifat mereka dalam Injil, yaitu seperti tanaman yang mengeluarkan tunasnya, maka tunas itu menjadikan tanaman itu kuat lalu menjadi besarlah dia dan tegak lurus di atas pokoknya; tanaman itu menyenangkan hati penanam-penanamnya karena Allah hendak menjengkelkan hati orang-orang kafir (dengan kekuatan orang-orang mukmin).  Allah menjanjikan kepada orang-orang yang beriman dan mengerjakan amal yang saleh di antara mereka ampunan dan pahala yang besar.",0.82679987,0.8652441,0.9502386
49,1," Wahai orang-orang yang beriman, janganlah kalian meninggikan diri di hadapan Allah dan Rasul-Nya, dan bertakwalah kepada Allah. Sesungguhnya Allah Maha Mendengar lagi Maha Mengetahui.","Wahai orang-orang yang beriman! Janganlah kamu mendahului Allah dan Rasul-Nya, dan bertakwalah kepada Allah. Sungguh, Allah Maha Mendengar, Maha Mengetahui.","Hai orang-orang yang beriman, janganlah kamu mendahului Allah dan rasulnya dan bertakwalah kepada Allah.  Sesungguhnya Allah Maha Mendengar lagi Maha Mengetahui.",0.6872178,0.70667994,0.95301366
49,2," Hai orang-orang yang beriman, janganlah kamu mengeraskan suaramu melebihi suara Nabi, dan janganlah kamu mengeraskan suaramu kepadanya sebagaimana kamu mengeraskan suaramu di antara kamu, karena hal itu akan sia-sia amalmu, sedang kamu tidak menyadarinya.","Wahai orang-orang yang beriman! Janganlah kamu meninggikan suaramu melebihi suara Nabi, dan janganlah kamu berkata kepadanya dengan suara keras sebagaimana kerasnya (suara) sebagian kamu terhadap yang lain, nanti (pahala) segala amalmu bisa terhapus sedangkan kamu tidak menyadari.","Hai orang-orang yang beriman, janganlah kamu meninggikan suaramu melebihi suara nabi, dan janganlah kamu berkata kepadanya dengan suara keras, sebagaimana kerasnya suara sebagian kamu terhadap sebagian yang lain, supaya tidak hapus (pahala) amalanmu sedangkan kamu tidak menyadari.",0.9041889,0.89689904,0.9665999
49,3," Sesungguhnya orang-orang yang merendahkan suaranya di sisi Rasulullah, merekalah orang-orang yang telah diuji Allah hatinya untuk bertaqwa. Bagi mereka ampunan dan pahala yang besar.","Sesungguhnya orang-orang yang merendahkan suaranya di sisi Rasulullah, mereka itulah orang-orang yang telah diuji hatinya oleh Allah untuk bertakwa. Mereka akan memperoleh ampunan dan pahala yang besar.","Sesungguhnya orang yang merendahkan suaranya di sisi Rasulullah, mereka itulah orang-orang yang telah diuji hati mereka oleh Allah untuk bertakwa.  Bagi mereka ampunan dan pahala yang besar.",0.9863785,0.9832889,0.9897201
49,4,"Sesungguhnya orang-orang yang menyeru kamu dari belakang bilik-bilik, kebanyakan mereka tidak dapat berpikir.",Sesungguhnya orang-orang yang memanggil engkau (Muhammad) dari luar kamar(mu) kebanyakan mereka tidak mengerti.,Sesungguhnya orang-orang yang memanggil kamu dari luar kamar(mu) kebanyakan mereka tidak mengerti.,0.56849253,0.48918647,0.8354488
49,5," Dan seandainya mereka bersabar sampai kamu keluar menemui mereka, tentulah itu lebih baik bagi mereka. Dan Allah Maha Pengampun lagi Maha Penyayang.","Dan sekiranya mereka bersabar sampai engkau keluar menemui mereka, tentu akan lebih baik bagi mereka. Dan Allah Maha Pengampun, Maha Penyayang.","Dan kalau sekiranya mereka bersabar sampai kamu keluar menemui mereka, sesungguhnya itu lebih baik bagi mereka, dan Allah Maha Pengampun lagi Maha Penyayang.",0.9844953,0.9459616,0.9316866
49,6," Hai orang-orang yang beriman, jika datang kepadamu orang fasik membawa suatu berita, maka periksalah, agar kamu tidak menimpakan suatu malapetaka kepada suatu kaum karena ketidaktahuan, yang kemudian kamu menyesal atas apa yang telah kamu kerjakan.","Wahai orang-orang yang beriman! Jika seorang yang fasik datang kepadamu membawa suatu berita, maka telitilah kebenarannya, agar kamu tidak mencelakakan suatu kaum karena kebodohan (kecerobohan), yang akhirnya kamu menyesali perbuatanmu itu.","Hai orang-orang yang beriman, jika datang kepadamu orang fasik membawa suatu berita, maka periksalah dengan teliti, agar kamu tidak menimpakan suatu musibah kepada suatu kaum tanpa mengetahui keadaannya yang menyebabkan kamu menyesal atas perbuatanmu itu.",0.96538913,0.89298165,0.90982485
49,7,"Dan ketahuilah bahwa di tengah-tengah kamu ada Rasulullah. Seandainya dia menaati kamu dalam banyak hal, niscaya kamu akan berada dalam kesulitan. Akan tetapi, Allah telah mencintaimu, menjadikannya keimanan, dan menjadikan keimanan itu menyenangkan hatimu, serta membenci kekufuran, kefasikan, dan kemaksiatan. Mereka itulah orang-orang yang mendapat petunjuk.","Dan ketahuilah bahwa di tengah-tengah kamu ada Rasulullah. Kalau dia menuruti (kemauan) kamu dalam banyak hal, pasti kamu akan mendapatkan kesusahan. Tetapi Allah menjadikan kamu cinta kepada keimanan, dan menjadikan (iman) itu indah dalam hatimu, serta menjadikan kamu benci kepada kekafiran, kefasikan dan kedurhakaan. Mereka itulah orang-orang yang mengikuti jalan yang lurus,","Dan ketahuilah olehmu bahwa di kalanganmu ada Rasulullah.  Kalau ia menuruti (kemauan) kamu dalam beberapa urusan, benar-benarlah kamu mendapat kesusahan, tetapi Allah menjadikan kamu cinta kepada keimanan dan menjadikan iman itu indah di dalam hatimu serta menjadikan kamu benci kepada kekafiran, kefasikan, dan kedurhakaan. Mereka itulah orang-orang yang mengikuti jalan yang lurus,",0.85658455,0.90087473,0.9430829
49,8, Sebuah nikmat dan berkah dari Allah. Dan Allah Maha Mengetahui lagi Maha Bijaksana.,"sebagai karunia dan nikmat dari Allah. Dan Allah Maha Mengetahui, Mahabijaksana.",sebagai karunia dan nikmat dari Allah.  Dan Allah Maha Mengetahui lagi Maha Bijaksana.,0.8921993,0.81238014,0.93262386
49,9,"Dan jika ada dua golongan di antara orang-orang beriman yang berperang, maka berdamailah mereka. Jika salah satu dari mereka menganiaya yang lain, maka perangilah yang menganiaya itu hingga ia kembali kepada perintah Allah. Jika ia kembali, maka berdamailah mereka dengan adil dan berlaku adillah. Sesungguhnya Allah menyukai orang-orang yang adil.","Dan apabila ada dua golongan orang mukmin berperang, maka damaikanlah antara keduanya. Jika salah satu dari keduanya berbuat zalim terhadap (golongan) yang lain, maka perangilah (golongan) yang berbuat zalim itu, sehingga golongan itu kembali kepada perintah Allah. Jika golongan itu telah kembali (kepada perintah Allah), maka damaikanlah antara keduanya dengan adil, dan berlakulah adil. Sungguh, Allah mencintai orang-orang yang berlaku adil.","Dan jika ada dua golongan dari orang-orang mukmin berperang maka damaikanlah antara keduanya.  Jika salah satu dari kedua golongan itu berbuat aniaya terhadap golongan yang lain, maka perangilah golongan yang berbuat aniaya itu sehingga golongan itu kembali kepada perintah Allah; jika golongan itu telah kembali (kepada perintah Allah), maka damaikanlah antara keduanya dengan adil dan berlaku adillah.  Sesungguhnya Allah menyukai orang-orang yang berlaku adil.",0.90082145,0.87222254,0.9445441
49,10," Sesungguhnya orang-orang mukmin itu bersaudara, maka selesaikanlah masalah di antara saudara-saudaramu dan bertakwalah kepada Allah, supaya kamu diberi rahmat.","Sesungguhnya orang-orang mukmin itu bersaudara, karena itu damaikanlah antara kedua saudaramu (yang berselisih) dan bertakwalah kepada Allah agar kamu mendapat rahmat.",Sesungguhnya orang-orang mukmin adalah bersaudara karena itu damaikanlah antara kedua saudaramu dan bertakwalah kepada Allah supaya kamu mendapat rahmat.,0.91072166,0.92375964,0.9727869
49,11,"Hai orang-orang yang beriman, janganlah suatu kaum mengejek kaum yang lain, mungkin mereka lebih baik dari mereka; dan janganlah perempuan-perempuan mengejek perempuan-perempuan lain, mungkin mereka lebih baik dari mereka. Dan janganlah kamu saling menghina dan janganlah saling memanggil dengan sebutan-sebutan yang buruk. Seburuk-buruknya nama kefasikan setelah iman. Dan barangsiapa yang tidak bertobat, mereka itulah orang-orang yang zalim.","Wahai orang-orang yang beriman! Janganlah suatu kaum mengolok-olok kaum yang lain, (karena) boleh jadi mereka (yang diperolok-olokkan) lebih baik dari mereka (yang mengolok-olok), dan jangan pula perempuan-perempuan (mengolok-olokkan) perempuan lain, (karena) boleh jadi perempuan (yang diperolok-olokkan) lebih baik dari perempuan (yang mengolok-olok). Janganlah kamu saling mencela satu sama lain, dan janganlah saling memanggil dengan gelar-gelar yang buruk. Seburuk-buruk panggilan adalah (panggilan) yang buruk (fasik) setelah beriman. Dan barangsiapa tidak bertobat, maka mereka itulah orang-orang yang zalim.","Hai orang-orang yang beriman, janganlah suatu kaum mengolok-olokkan kaum yang lain (karena) boleh jadi mereka (yang diolok-olokkan) lebih dari mereka (yang mengolok-olokkan), dan jangan pula wanita-wanita (mengolok-olokkan) wanita-wanita lain (karena) boleh jadi wanita-wanita (yang diperolok-olokkan) lebih baik dari wanita (yang mengolok-olokkan), dan janganlah kamu mencela dirimu sendiri, dan janganlah kamu panggil memanggil dengan gelar-gelar yang buruk.  Seburuk-buruk panggilan ialah (panggilan) yang buruk sesudah iman, dan barang siapa yang tidak bertobat, maka mereka itulah orang-orang yang zalim.",0.6635529,0.6362325,0.9546639
49,12,"Hai orang-orang yang beriman, jauhilah banyak prasangka, karena sebagian prasangka itu dosa. Dan janganlah kamu memata-matai dan janganlah kamu menggunjing satu sama lain. Apakah salah seorang di antara kamu ingin memakan daging saudaranya yang sudah mati? Tentu kamu tidak menyukainya. Dan bertakwalah kepada Allah; sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","Wahai orang-orang yang beriman! Jauhilah banyak dari prasangka, sesungguhnya sebagian prasangka itu dosa, dan janganlah kamu mencari-cari kesalahan orang lain, dan janganlah ada di antara kamu yang menggunjing sebagian yang lain. Apakah ada di antara kamu yang suka memakan daging saudaranya yang sudah mati? Tentu kamu merasa jijik. Dan bertakwalah kepada Allah, sungguh Allah Maha Penerima tobat, Maha Penyayang.","Hai orang-orang yang beriman, jauhilah kebanyakan dari prasangka, sesungguhnya sebagian dari prasangka itu adalah dosa dan janganlah kamu mencari-cari kesalahan orang dan janganlah sebagian kamu menggunjing sebagian yang lain.  Sukakah salah seorang diantara kamu memakan daging saudaranya yang sudah mati? Maka tentulah kamu merasa jijik kepadanya.  Dan bertakwalah kepada Allah.  Sesungguhnya Allah Maha Penerima Tobat lagi Maha Penyayang.",0.88575876,0.83439773,0.96046144
49,13," Hai manusia, sesungguhnya Kami menciptakan kamu dari seorang laki-laki dan seorang perempuan dan menjadikan kamu berbangsa-bangsa dan bersuku-suku agar kamu saling kenal-mengenal. Sesungguhnya, orang yang paling mulia di antara kamu di sisi Allah adalah orang yang paling bertakwa di antara kamu. Sesungguhnya, Allah Maha Mengetahui lagi Maha Mengenal.","Wahai manusia! Sungguh, Kami telah menciptakan kamu dari seorang laki-laki dan seorang perempuan, kemudian Kami jadikan kamu berbangsa-bangsa dan bersuku-suku agar kamu saling mengenal. Sungguh, yang paling mulia di antara kamu di sisi Allah ialah orang yang paling bertakwa. Sungguh, Allah Maha Mengetahui, Mahateliti.","Hai manusia, sesungguhnya Kami menciptakan kamu dari seorang laki-laki dan seorang perempuan dan menjadikan kamu berbangsa-bangsa dan bersuku-suku supaya kamu saling kenal-mengenal.  Sesungguhnya orang yang paling mulia di antara kamu di sisi Allah ialah orang yang paling takwa di antara kamu.  Sesungguhnya Allah Maha Mengetahui lagi Maha Mengenal.",0.98573464,0.8884895,0.8799123
49,14,"۞ Orang-orang Arab di padang pasir berkata, ""Kami telah beriman."" Katakanlah, ""Kamu belum beriman, tetapi katakanlah, 'Kami telah berserah diri,' karena iman belum masuk ke dalam hatimu. Dan jika kamu menaati Allah dan Rasul-Nya, Dia tidak akan menghilangkan sedikit pun dari amalmu. Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.""","Orang-orang Arab Badui berkata, ""Kami telah beriman."" Katakanlah (kepada mereka), ""Kamu belum beriman, tetapi katakanlah 'Kami telah tunduk (Islam)', karena iman belum masuk ke dalam hatimu. Dan jika kamu taat kepada Allah dan Rasul-Nya, Dia tidak akan mengurangi sedikit pun (pahala) amalmu. Sungguh, Allah Maha Pengampun, Maha Penyayang.""","Orang-orang Arab Badui itu berkata, ""Kami telah beriman"".  Katakanlah (kepada mereka), ""Kamu belum beriman, tetapi katakanlah, `Kami telah tunduk`, karena iman itu belum masuk ke dalam hatimu, dan jika kamu taat kepada Allah dan rasul-Nya, Dia tiada akan mengurangi sedikit pun (pahala) amalanmu; sesungguhnya Allah Maha Pengampun lagi Maha Penyayang"".",0.7372756,0.77219397,0.9819447
49,15," Sesungguhnya orang-orang yang beriman hanyalah mereka yang beriman kepada Allah dan Rasul-Nya, kemudian mereka tidak ragu-ragu dan berjuang dengan harta dan jiwa mereka di jalan Allah. Mereka itulah orang-orang yang benar.","Sesungguhnya orang-orang mukmin yang sebenarnya adalah mereka yang beriman kepada Allah dan Rasul-Nya, kemudian mereka tidak ragu-ragu, dan mereka berjihad dengan harta dan jiwanya di jalan Allah. Mereka itulah orang-orang yang benar.",Sesungguhnya orang-orang yang beriman itu hanyalah orang-orang beriman kepada Allah dan rasul-Nya kemudian mereka tidak ragu-ragu dan mereka berjihad dengan harta dan jiwa mereka pada jalan Allah.  Mereka itulah orang-orang yang benar.,0.9513559,0.859147,0.8650025
49,16,"Katakanlah, ""Apakah kamu mengajarkan agamamu kepada Allah, padahal Allah mengetahui apa yang ada di langit dan apa yang ada di bumi? Dan Allah Maha Mengetahui segala sesuatu.""","Katakanlah (kepada mereka), ""Apakah kamu akan memberitahukan kepada Allah tentang agamamu (keyakinanmu), padahal Allah mengetahui apa yang ada di langit dan apa yang ada di bumi; dan Allah Maha Mengetahui segala sesuatu.""","Katakanlah (kepada mereka), ""Apakah kamu akan memberitahukan kepada Allah tentang agamamu (keyakinanmu), padahal Allah mengetahui apa yang di langit dan apa yang di bumi dan Allah Maha Mengetahui segala sesuatu.""",0.8652613,0.872949,0.99287033
49,17," Mereka berbuat baik kepadamu dengan menjadi Muslim. Katakanlah, ""Janganlah kamu berbuat baik kepadaku dengan keislamanmu. Akan tetapi, Allah telah memberikan kepadamu suatu kebaikan dengan memberi petunjuk kepada iman, jika kamu benar.""","Mereka merasa berjasa kepadamu dengan keislaman mereka. Katakanlah, ""Janganlah kamu merasa berjasa kepadaku dengan keislamanmu, sebenarnya Allah yang melimpahkan nikmat kepadamu dengan menunjukkan kamu kepada keimanan, jika kamu orang yang benar.""","Mereka merasa telah memberi nikmat kepadamu dengan keislaman mereka.  Katakanlah, ""Janganlah kamu merasa telah memberi nikmat kepadaku dengan keislamanmu, sebenarnya Allah Dia-lah yang melimpahkan nikmat kepadamu dengan menunjuki kamu kepada keimanan jika kamu adalah orang-orang yang benar"".",0.7864944,0.8010074,0.92066616
49,18, Sesungguhnya Allah mengetahui apa yang gaib di langit dan di bumi. Dan Allah Maha Melihat apa yang kamu kerjakan.,"Sungguh, Allah mengetahui apa yang gaib di langit dan di bumi. Dan Allah Maha Melihat apa yang kamu kerjakan.",Sesungguhnya Allah mengetahui apa yang gaib di langit dan bumi.  Dan Allah Maha Melihat apa yang kamu kerjakan.,0.998516,0.98637176,0.98424715
57,1, Segala yang ada di langit dan di bumi bertasbih kepada Allah. Dia-lah Yang Maha Perkasa lagi Maha Bijaksana.,"Apa yang di langit dan di bumi bertasbih kepada Allah. Dialah Yang Mahaperkasa, Mahabijaksana.",Semua yang berada di langit dan yang berada di bumi bertasbih kepada Allah (menyatakan kebesaran Allah).  Dan Dia-lah Yang Maha Perkasa lagi Maha Bijaksana.,0.94666636,0.9022616,0.8669869
57,2," Kepunyaan-Nyalah kerajaan langit dan bumi. Dia menghidupkan dan mematikan, dan Dia Maha Kuasa atas segala sesuatu.","Milik-Nyalah kerajaan langit dan bumi, Dia menghidupkan dan mematikan, dan Dia Mahakuasa atas segala sesuatu.","Kepunyaan-Nya-lah kerajaan langit dan bumi, Dia menghidupkan dan mematikan, dan Dia Maha Kuasa atas segala sesuatu.",0.96351606,0.97204876,0.94308054
57,3," Dialah Yang Awal dan Yang Akhir, Yang Nyata dan Yang Tak Terbantahkan, dan Dia Maha Mengetahui segala sesuatu.","Dialah Yang Awal, Yang Akhir, Yang Zahir dan Yang Batin; dan Dia Maha Mengetahui segala sesuatu.",Dia-lah Yang Awal dan Yang Akhir; Yang Zahir dan Yang Batin; dan Dia Maha Mengetahui segala sesuatu.,0.95845723,0.9620819,0.9827875
57,4,"Dialah yang menciptakan langit dan bumi dalam enam masa, kemudian bersemayam di atas Arsy. Dia mengetahui apa yang masuk ke dalam bumi dan apa yang keluar darinya, apa yang turun dari langit dan apa yang naik padanya. Dan Dia besertamu di mana saja kamu berada. Dan Allah Maha Melihat apa yang kamu kerjakan.","Dialah yang menciptakan langit dan bumi dalam enam masa; kemudian Dia bersemayam di atas Arasy. Dia mengetahui apa yang masuk ke dalam bumi dan apa yang keluar dari dalamnya, apa yang turun dari langit dan apa yang naik ke sana . Dan Dia bersama kamu di mana saja kamu berada. Dan Allah Maha Melihat apa yang kamu kerjakan.",Dia-lah yang menciptakan langit dan bumi dalam enam hari; Kemudian Dia bersemayam di atas arasy.  Dia mengetahui apa yang masuk ke dalam bumi dan apa yang keluar darinya dan apa yang turun dari langit dan apa yang naik kepada-Nya.  Dan Dia bersama kamu di mana saja kamu berada.  Dan Allah Maha Melihat apa yang kamu kerjakan.,0.9060263,0.9262639,0.98185384
57,5," Kepunyaan-Nya-lah kerajaan langit dan bumi, dan kepada Allah-lah dikembalikan segala urusan.",Milik-Nyalah kerajaan langit dan bumi. Dan hanya kepada Allah segala urusan dikembali­kan.,Kepunyaan-Nya-lah kerajaan langit dan bumi.  Dan kepada Allah-lah dikembalikan segala urusan.,0.9974308,0.86590207,0.8772119
57,6, Dia memasukkan malam ke dalam siang dan memasukkan siang ke dalam malam. Dan Dia Maha Mengetahui apa yang ada dalam dada.,Dia memasukkan malam ke dalam siang dan memasukkan siang ke dalam malam. Dan Dia Maha Mengetahui segala isi hati.,Dia-lah yang memasukkan malam ke dalam siang dan memasukkan siang ke dalam malam.  Dan Dia Maha Mengetahui segala isi hati.,0.93068355,0.94341815,0.98307353
