verse_number,arab,king_fahd,kemenag,google_translate
102,وَءَاخَرُونَ ٱعْتَرَفُوا۟ بِذُنُوبِهِمْ خَلَطُوا۟ عَمَلًا صَـٰلِحًا وَءَاخَرَ سَيِّئًا عَسَى ٱللَّهُ أَن يَتُوبَ عَلَيْهِمْ ۚ إِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ,"Dan (ada pula) orang-orang lain yang mengakui dosa-dosa mereka, mereka mencampurbaurkan pekerjaan yang baik dengan pekerjaan lain yang buruk.  Mudah-mudahan, Allah menerima tobat mereka.  Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","Dan (ada pula) orang lain yang mengakui dosa-dosa mereka, mereka mencampuradukkan pekerjaan yang baik dengan pekerjaan lain yang buruk. Mudah-mudahan Allah menerima tobat mereka. Sesungguhnya Allah Maha Pengampun, Maha Penyayang.","Dan mereka baik -baik saja, dan mereka akan senang dengan dosa -dosa mereka."
103,خُذْ مِنْ أَمْوَٰلِهِمْ صَدَقَةً تُطَهِّرُهُمْ وَتُزَكِّيهِم بِهَا وَصَلِّ عَلَيْهِمْ ۖ إِنَّ صَلَوٰتَكَ سَكَنٌ لَّهُمْ ۗ وَٱللَّهُ سَمِيعٌ عَلِيمٌ,"Ambillah zakat dari sebagian harta mereka, dengan zakat itu kamu membersihkan  dan mensucikan  mereka, dan mendoalah untuk mereka. Sesungguhnya doa kamu itu (menjadi) ketenteraman jiwa bagi mereka. Dan Allah Maha Mendengar lagi Maha Mengetahui.","Ambillah zakat dari harta mereka, guna membersihkan dan menyucikan mereka, dan berdoalah untuk mereka. Sesungguhnya doamu itu (menumbuhkan) ketenteraman jiwa bagi mereka. Allah Maha Mendengar, Maha Mengetahui.",Ambil dari rumah mereka sebuah badan amal yang memurnikan mereka dan memurnikan mereka bersama mereka dan berdoa kepada mereka.
104,أَلَمْ يَعْلَمُوٓا۟ أَنَّ ٱللَّهَ هُوَ يَقْبَلُ ٱلتَّوْبَةَ عَنْ عِبَادِهِۦ وَيَأْخُذُ ٱلصَّدَقَـٰتِ وَأَنَّ ٱللَّهَ هُوَ ٱلتَّوَّابُ ٱلرَّحِيمُ,Tidakkah mereka mengetahui bahwasanya Allah menerima tobat dari hamba-hamba-Nya dan menerima zakat dan bahwasanya Allah Maha Penerima tobat lagi Maha Penyayang?,"Tidakkah mereka mengetahui, bahwa Allah menerima tobat hamba-hamba-Nya dan menerima zakat(nya), dan bahwa Allah Maha Penerima tobat, Maha Penyayang?","Apakah mereka tidak tahu bahwa Tuhan menerima hamba -hambanya, dan Dia mengambil ketulusan dan bahwa Tuhan adalah satu -satunya"
105,وَقُلِ ٱعْمَلُوا۟ فَسَيَرَى ٱللَّهُ عَمَلَكُمْ وَرَسُولُهُۥ وَٱلْمُؤْمِنُونَ ۖ وَسَتُرَدُّونَ إِلَىٰ عَـٰلِمِ ٱلْغَيْبِ وَٱلشَّهَـٰدَةِ فَيُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ,"Dan Katakanlah, ""Bekerjalah kamu, maka Allah dan rasul-Nya serta orang-orang mukmin akan melihat pekerjaanmu itu dan kamu akan dikembalikan kepada (Allah) Yang Mengetahui akan yang gaib dan yang nyata, lalu diberitakan-Nya kepada kamu apa yang telah kamu kerjakan"".","Dan katakanlah, ""Bekerjalah kamu, maka Allah akan melihat pekerjaanmu, begitu juga Rasul-Nya dan orang-orang mukmin, dan kamu akan dikembalikan kepada (Allah) Yang Mengetahui yang gaib dan yang nyata, lalu diberitakan-Nya kepada kamu apa yang telah kamu kerjakan.""","Dan katakan: Apakah Anda, dan Tuhan akan melihat perbuatan Anda dan utusan -Nya dan orang -orang percaya."
106,وَءَاخَرُونَ مُرْجَوْنَ لِأَمْرِ ٱللَّهِ إِمَّا يُعَذِّبُهُمْ وَإِمَّا يَتُوبُ عَلَيْهِمْ ۗ وَٱللَّهُ عَلِيمٌ حَكِيمٌ,Dan ada (pula) orang-orang lain yang ditangguhkan sampai ada keputusan Allah; adakalanya Allah akan mengazab mereka dan adakalanya Allah akan menerima tobat mereka.  Dan Allah Maha Mengetahui lagi Maha Bijaksana.,"Dan ada (pula) orang-orang lain yang ditangguhkan sampai ada keputusan Allah; mungkin Allah akan mengazab mereka dan mungkin Allah akan menerima tobat mereka. Allah Maha Mengetahui, Mahabijaksana.","Dan mereka diinginkan oleh perintah Allah, baik Dia disiksa oleh mereka, dan mereka bertobat kepada mereka ۗ dan Tuhan adalah pengetahuan yang bijak"
107,وَٱلَّذِينَ ٱتَّخَذُوا۟ مَسْجِدًا ضِرَارًا وَكُفْرًا وَتَفْرِيقًۢا بَيْنَ ٱلْمُؤْمِنِينَ وَإِرْصَادًا لِّمَنْ حَارَبَ ٱللَّهَ وَرَسُولَهُۥ مِن قَبْلُ ۚ وَلَيَحْلِفُنَّ إِنْ أَرَدْنَآ إِلَّا ٱلْحُسْنَىٰ ۖ وَٱللَّهُ يَشْهَدُ إِنَّهُمْ لَكَـٰذِبُونَ,"Dan (di antara orang-orang munafik itu) ada orang-orang yang mendirikan masjid untuk menimbulkan kemudaratan (pada orang-orang mukmin), untuk kekafiran, dan untuk memecah belah antara orang-orang mukmin, serta menunggu kedatangan orang-orang yang telah memerangi Allah dan rasul-Nya sejak dahulu .  Mereka sesungguhnya bersumpah, ""Kami tidak menghendaki, selain kebaikan"".  Dan Allah menjadi saksi bahwa sesungguhnya mereka itu adalah pendusta (dalam sumpahnya).","Dan (di antara orang-orang munafik itu) ada yang mendirikan masjid untuk menimbulkan bencana (pada orang-orang yang beriman), untuk kekafiran dan untuk memecah belah di antara orang-orang yang beriman, serta untuk menunggu kedatangan orang-orang yang telah memerangi Allah dan Rasul-Nya sejak dahulu. Mereka dengan pasti bersumpah, ""Kami hanya menghendaki kebaikan."" Dan Allah menjadi saksi bahwa mereka itu pendusta (dalam sumpahnya).",Dan mereka yang mengambil masjid dan orang -orang yang tidak memiliki orang yang tidak memiliki orang percaya dan kepatuhan orang yang dilarang oleh Allah dan Tuhan Allah dan Tuhan Allah dan Tuhan Allah yang hanya ingin kita menjadi baik ۖ dan Allah bersaksi bahwa mereka berbohong
108,لَا تَقُمْ فِيهِ أَبَدًا ۚ لَّمَسْجِدٌ أُسِّسَ عَلَى ٱلتَّقْوَىٰ مِنْ أَوَّلِ يَوْمٍ أَحَقُّ أَن تَقُومَ فِيهِ ۚ فِيهِ رِجَالٌ يُحِبُّونَ أَن يَتَطَهَّرُوا۟ ۚ وَٱللَّهُ يُحِبُّ ٱلْمُطَّهِّرِينَ,"Janganlah kamu salat dalam masjid itu selama-lamanya. Sesungguhnya masjid yang didirikan atas dasar takwa (masjid Qubā`) sejak hari pertama adalah lebih patut kamu bersembahyang di dalamnya. Di dalamnya, ada orang-orang yang ingin membersihkan diri. Dan Allah menyukai orang-orang yang bersih.","Janganlah engkau melaksanakan salat dalam masjid itu selama-lamanya. Sungguh, masjid yang didirikan atas dasar takwa, sejak hari pertama adalah lebih pantas engkau melaksanakan salat di dalamnya. Di sana ada orang-orang yang ingin membersihkan diri. Allah menyukai orang-orang yang bersih.",Tidak pernah ada masjid di mana masjid didasarkan pada kesalehan sejak awal pemurnian
109,أَفَمَنْ أَسَّسَ بُنْيَـٰنَهُۥ عَلَىٰ تَقْوَىٰ مِنَ ٱللَّهِ وَرِضْوَٰنٍ خَيْرٌ أَم مَّنْ أَسَّسَ بُنْيَـٰنَهُۥ عَلَىٰ شَفَا جُرُفٍ هَارٍ فَٱنْهَارَ بِهِۦ فِى نَارِ جَهَنَّمَ ۗ وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلظَّـٰلِمِينَ,"Maka apakah orang-orang yang mendirikan masjidnya di atas dasar takwa kepada Allah dan keridaan-(Nya) itu yang baik ataukah orang-orang yang mendirikan bangunannya di tepi jurang yang runtuh, lalu bangunannya itu jatuh bersama-sama dengan dia ke dalam neraka Jahanam? Dan Allah tidak memberikan petunjuk kepada orang-orang yang zalim.","Maka apakah orang-orang yang mendirikan bangunan (masjid) atas dasar takwa kepada Allah dan keridaan(-Nya) itu lebih baik, ataukah orang-orang yang mendirikan bangunannya di tepi jurang yang runtuh, lalu (bangunan) itu roboh bersama-sama dengan dia ke dalam neraka Jahanam? Allah tidak memberi petunjuk kepada orang-orang yang zalim.",Jadi siapa yang merupakan pendirian anak -anak Allah karena memperkuat dari Allah dan kesenangan kebaikan atau dari mereka yang mendirikan putra -putra itu di bibir Jarfah Hell ۗ dan Tuhan tidak membimbing orang -orang dari orang -orang
110,لَا يَزَالُ بُنْيَـٰنُهُمُ ٱلَّذِى بَنَوْا۟ رِيبَةً فِى قُلُوبِهِمْ إِلَّآ أَن تَقَطَّعَ قُلُوبُهُمْ ۗ وَٱللَّهُ عَلِيمٌ حَكِيمٌ,"Bangunan-bangunan yang mereka dirikan itu senantiasa menjadi pangkal keraguan dalam hati mereka, kecuali bila hati mereka itu telah hancur .  Dan Allah Maha Mengetahui lagi Maha Bijaksana.","Bangunan yang mereka dirikan itu senantiasa menjadi penyebab keraguan dalam hati mereka, sampai hati mereka hancur. Dan Allah Maha Mengetahui, Mahabijaksana.","Anak -anak di antaranya masih ada di hati mereka masih ada di hati mereka, kecuali bahwa hati mereka terputus"
111,۞ إِنَّ ٱللَّهَ ٱشْتَرَىٰ مِنَ ٱلْمُؤْمِنِينَ أَنفُسَهُمْ وَأَمْوَٰلَهُم بِأَنَّ لَهُمُ ٱلْجَنَّةَ ۚ يُقَـٰتِلُونَ فِى سَبِيلِ ٱللَّهِ فَيَقْتُلُونَ وَيُقْتَلُونَ ۖ وَعْدًا عَلَيْهِ حَقًّا فِى ٱلتَّوْرَىٰةِ وَٱلْإِنجِيلِ وَٱلْقُرْءَانِ ۚ وَمَنْ أَوْفَىٰ بِعَهْدِهِۦ مِنَ ٱللَّهِ ۚ فَٱسْتَبْشِرُوا۟ بِبَيْعِكُمُ ٱلَّذِى بَايَعْتُم بِهِۦ ۚ وَذَٰلِكَ هُوَ ٱلْفَوْزُ ٱلْعَظِيمُ,"Sesungguhnya Allah telah membeli dari orang-orang mukmin diri dan harta mereka dengan memberikan surga untuk mereka. Mereka berperang pada jalan Allah, lalu mereka membunuh atau terbunuh.  (Itu telah menjadi) janji yang benar dari Allah di dalam Taurat, Injil, dan Al-Qur`ān. Dan siapakah yang lebih menepati janjinya (selain) daripada Allah? Maka bergembiralah dengan jual beli yang telah kamu lakukan itu dan itulah kemenangan yang besar.","Sesungguhnya Allah membeli dari orang-orang mukmin, baik diri maupun harta mereka dengan memberikan surga untuk mereka. Mereka berperang di jalan Allah; sehingga mereka membunuh atau terbunuh, (sebagai) janji yang benar dari Allah di dalam Taurat, Injil dan Alquran. Dan siapakah yang lebih menepati janjinya selain Allah? Maka bergembiralah dengan jual beli yang telah kamu lakukan itu, dan demikian itulah kemenangan yang agung.","۞ Karena Tuhan dibeli dari orang -orang percaya, jiwa mereka dan kesengsaraan mereka bahwa mereka memiliki surga. Memang, dalam fungsi, Injil, dan kedua pembaca ۚ dan siapa pun yang memenuhi perjanjiannya dari Allah ۚ jadi diperkenalkan kepada Anda dengan kebaikan Anda, itu adalah Fawz yang agung"
112,ٱلتَّـٰٓئِبُونَ ٱلْعَـٰبِدُونَ ٱلْحَـٰمِدُونَ ٱلسَّـٰٓئِحُونَ ٱلرَّٰكِعُونَ ٱلسَّـٰجِدُونَ ٱلْـَٔامِرُونَ بِٱلْمَعْرُوفِ وَٱلنَّاهُونَ عَنِ ٱلْمُنكَرِ وَٱلْحَـٰفِظُونَ لِحُدُودِ ٱللَّهِ ۗ وَبَشِّرِ ٱلْمُؤْمِنِينَ,"Mereka itu adalah orang-orang yang bertobat, yang beribadat, yang memuji (Allah), yang melawat , yang rukuk, yang sujud, yang menyuruh berbuat makruf dan mencegah berbuat mungkar, dan yang memelihara hukum-hukum Allah. Dan gembirakanlah orang-orang mukmin itu.","Mereka itu adalah orang-orang yang bertobat, beribadah, memuji (Allah), mengembara (demi ilmu dan agama), rukuk, sujud, menyuruh berbuat makruf dan mencegah dari yang mungkar dan yang memelihara hukum-hukum Allah. Dan gembirakanlah orang-orang yang beriman.","Orang -orang dari orang -orang adalah orang -orang, orang -orang, orang -orang, orang -orang, orang -orang, orang -orang dari orang -orang, orang -orang dari dan menghafal batas -batas Allah ۗ dan kabar baik orang -orang percaya"
113,مَا كَانَ لِلنَّبِىِّ وَٱلَّذِينَ ءَامَنُوٓا۟ أَن يَسْتَغْفِرُوا۟ لِلْمُشْرِكِينَ وَلَوْ كَانُوٓا۟ أُو۟لِى قُرْبَىٰ مِنۢ بَعْدِ مَا تَبَيَّنَ لَهُمْ أَنَّهُمْ أَصْحَـٰبُ ٱلْجَحِيمِ,"Tiadalah sepatutnya bagi nabi dan orang-orang yang beriman memintakan ampun (kepada Allah) bagi orang-orang musyrik, walaupun orang-orang musyrik itu adalah kaum kerabat(nya) sesudah jelas bagi mereka bahwasanya orang-orang musyrik itu adalah penghuni neraka Jahanam.","Tidak pantas bagi Nabi dan orang-orang yang beriman memohonkan ampunan (kepada Allah) bagi orang-orang musyrik, sekalipun orang-orang itu kaum kerabat-(nya), setelah jelas bagi mereka, bahwa orang-orang musyrik itu penghuni neraka Jahanam.","Apa nabi dan mereka yang aman untuk meminta pengampunan bagi para peserta, bahkan jika mereka, dan mereka dekat dengan mereka dada"
114,وَمَا كَانَ ٱسْتِغْفَارُ إِبْرَٰهِيمَ لِأَبِيهِ إِلَّا عَن مَّوْعِدَةٍ وَعَدَهَآ إِيَّاهُ فَلَمَّا تَبَيَّنَ لَهُۥٓ أَنَّهُۥ عَدُوٌّ لِّلَّهِ تَبَرَّأَ مِنْهُ ۚ إِنَّ إِبْرَٰهِيمَ لَأَوَّٰهٌ حَلِيمٌ,"Dan permintaan ampun dari Ibrāhīm  (kepada Allah) untuk bapaknya tidak lain hanyalah karena suatu janji yang telah diikrarkannya kepada bapaknya itu. Maka tatkala jelas bagi Ibrāhīm  bahwa bapaknya itu adalah musuh Allah, maka Ibrāhīm  berlepas diri darinya. Sesungguhnya Ibrāhīm adalah seorang yang sangat lembut hatinya lagi penyantun.","Adapun permohonan ampunan Ibrahim (kepada Allah) untuk bapaknya, tidak lain hanyalah karena suatu janji yang telah diikrarkannya kepada bapaknya. Maka ketika jelas bagi Ibrahim bahwa bapaknya adalah musuh Allah, maka Ibrahim berlepas diri darinya. Sungguh, Ibrahim itu seorang yang sangat lembut hatinya lagi penyantun.","Dan pengampunan Abraheim bukan untuk ayahnya kecuali janji, dan janji mereka adalah kepadanya, jadi ketika dia ternyata kepadanya, dia adalah ongkosnya. Mimpi"
115,وَمَا كَانَ ٱللَّهُ لِيُضِلَّ قَوْمًۢا بَعْدَ إِذْ هَدَىٰهُمْ حَتَّىٰ يُبَيِّنَ لَهُم مَّا يَتَّقُونَ ۚ إِنَّ ٱللَّهَ بِكُلِّ شَىْءٍ عَلِيمٌ,"Dan Allah sekali-kali tidak akan menyesatkan  suatu kaum, sesudah Allah memberi petunjuk kepada mereka sehingga dijelaskan-Nya kepada mereka apa yang harus mereka jauhi . Sesungguhnya Allah Maha Mengetahui segala sesuatu.","Dan Allah sekali-kali tidak akan menyesatkan suatu kaum, setelah mereka diberi-Nya petunjuk, sehingga dapat dijelaskan kepada mereka apa yang harus mereka jauhi. Sungguh, Allah Maha Mengetahui segala sesuatu.","Dan apa yang Tuhan akan pergi kepada orang -orang, setelah mereka dibimbing sampai mereka ditunjukkan kepada mereka apa yang mereka takuti ۚ, karena Tuhan semuanya berpengetahuan luas"
116,إِنَّ ٱللَّهَ لَهُۥ مُلْكُ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ ۖ يُحْىِۦ وَيُمِيتُ ۚ وَمَا لَكُم مِّن دُونِ ٱللَّهِ مِن وَلِىٍّ وَلَا نَصِيرٍ,Sesungguhnya kepunyaan Allah-lah kerajaan langit dan bumi.  Dia menghidupkan dan mematikan.  Dan sekali-kali tidak ada pelindung dan penolong bagimu selain Allah.,Sesungguhnya Allah memiliki kekuasaan langit dan bumi. Dia menghidupkan dan mematikan. Tidak ada pelindung dan penolong bagimu selain Allah.,Tuhan memiliki raja langit dan bumi.
117,لَّقَد تَّابَ ٱللَّهُ عَلَى ٱلنَّبِىِّ وَٱلْمُهَـٰجِرِينَ وَٱلْأَنصَارِ ٱلَّذِينَ ٱتَّبَعُوهُ فِى سَاعَةِ ٱلْعُسْرَةِ مِنۢ بَعْدِ مَا كَادَ يَزِيغُ قُلُوبُ فَرِيقٍ مِّنْهُمْ ثُمَّ تَابَ عَلَيْهِمْ ۚ إِنَّهُۥ بِهِمْ رَءُوفٌ رَّحِيمٌ,"Sesungguhnya Allah telah menerima tobat nabi, orang-orang muhajirin, dan orang-orang ansar yang mengikuti nabi dalam masa kesulitan setelah hati segolongan dari mereka hampir berpaling, kemudian Allah menerima tobat mereka itu.  Sesungguhnya Allah Maha Pengasih lagi Maha Penyayang kepada mereka,","Sungguh, Allah telah menerima tobat Nabi, orang-orang Muhajirin dan orang-orang Ansar, yang mengikuti Nabi pada masa-masa sulit, setelah hati segolongan dari mereka hampir berpaling, kemudian Allah menerima tobat mereka. Sesungguhnya Allah Maha Pengasih, Maha Penyayang kepada mereka,",Tuhan telah bertobat kepada Nabi dan Makelin dan malam -malam yang mengikutinya pada saat kesulitan saat itu kemudian dia bertobat kepada mereka ۚ Dia memiliki kepala yang penuh belas kasihan dengan mereka
118,وَعَلَى ٱلثَّلَـٰثَةِ ٱلَّذِينَ خُلِّفُوا۟ حَتَّىٰٓ إِذَا ضَاقَتْ عَلَيْهِمُ ٱلْأَرْضُ بِمَا رَحُبَتْ وَضَاقَتْ عَلَيْهِمْ أَنفُسُهُمْ وَظَنُّوٓا۟ أَن لَّا مَلْجَأَ مِنَ ٱللَّهِ إِلَّآ إِلَيْهِ ثُمَّ تَابَ عَلَيْهِمْ لِيَتُوبُوٓا۟ ۚ إِنَّ ٱللَّهَ هُوَ ٱلتَّوَّابُ ٱلرَّحِيمُ,"dan terhadap tiga orang  yang ditangguhkan (penerimaan tobat) mereka hingga apabila bumi telah menjadi sempit bagi mereka, padahal bumi itu luas dan jiwa mereka pun telah sempit (pula terasa) oleh mereka, serta mereka telah mengetahui bahwa tidak ada tempat lari dari (siksa) Allah, melainkan kepada-Nya saja.  Kemudian, Allah menerima tobat mereka agar mereka tetap dalam tobatnya.  Sesungguhnya Allah-lah Yang Maha Penerima tobat lagi Maha Penyayang.","dan terhadap tiga orang yang ditinggalkan. Hingga ketika bumi terasa sempit bagi mereka, padahal bumi itu luas dan jiwa mereka pun telah (pula terasa) sempit bagi mereka, serta mereka telah mengetahui bahwa tidak ada tempat lari dari (siksaan) Allah, melainkan kepada-Nya saja, kemudian Allah menerima tobat mereka agar mereka tetap dalam tobatnya. Sesungguhnya Allah Maha Penerima tobat, Maha Penyayang.","Dan pada orang yang telah tertinggal, bahkan jika tanah itu hilang bagi mereka, bumi adalah apa yang mereka miliki yang lebih buruk kepada Tuhan kecuali Dia, dan kemudian dia bertobat kepada mereka, kepada Tuhan"
119,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱتَّقُوا۟ ٱللَّهَ وَكُونُوا۟ مَعَ ٱلصَّـٰدِقِينَ,Hai orang-orang yang beriman bertakwalah kepada Allah dan hendaklah kamu bersama orang-orang yang benar.,"Wahai orang-orang yang beriman! Bertakwalah kepada Allah, dan bersamalah kamu dengan orang-orang yang benar.","O, mereka yang percaya, takut pada Tuhan, dan bersama kedua orang itu"
120,مَا كَانَ لِأَهْلِ ٱلْمَدِينَةِ وَمَنْ حَوْلَهُم مِّنَ ٱلْأَعْرَابِ أَن يَتَخَلَّفُوا۟ عَن رَّسُولِ ٱللَّهِ وَلَا يَرْغَبُوا۟ بِأَنفُسِهِمْ عَن نَّفْسِهِۦ ۚ ذَٰلِكَ بِأَنَّهُمْ لَا يُصِيبُهُمْ ظَمَأٌ وَلَا نَصَبٌ وَلَا مَخْمَصَةٌ فِى سَبِيلِ ٱللَّهِ وَلَا يَطَـُٔونَ مَوْطِئًا يَغِيظُ ٱلْكُفَّارَ وَلَا يَنَالُونَ مِنْ عَدُوٍّ نَّيْلًا إِلَّا كُتِبَ لَهُم بِهِۦ عَمَلٌ صَـٰلِحٌ ۚ إِنَّ ٱللَّهَ لَا يُضِيعُ أَجْرَ ٱلْمُحْسِنِينَ,"Tidaklah sepatutnya bagi penduduk Madinah dan orang-orang Arab Badui yang berdiam di sekitar mereka tidak turut menyertai Rasulullah (pergi berperang) dan tidak patut (pula) bagi mereka lebih mencintai diri mereka daripada mencintai diri Rasul.  Yang demikian itu ialah karena mereka tidak ditimpa kehausan, kepayahan, dan kelaparan pada jalan Allah, dan tidak (pula) menginjak suatu tempat yang membangkitkan amarah orang-orang kafir dan tidak menimpakan sesuatu bencana kepada musuh, melainkan dituliskanlah bagi mereka dengan yang demikian itu suatu amal saleh.  Sesungguhnya Allah tidak menyia-nyiakan pahala orang-orang yang berbuat baik,","Tidak pantas bagi penduduk Madinah dan orang-orang Arab Badui yang berdiam di sekitar mereka, tidak turut menyertai Rasulullah (pergi berperang) dan tidak pantas (pula) bagi mereka lebih mencintai diri mereka daripada (mencintai) diri Rasul. Yang demikian itu karena mereka tidak ditimpa kehausan, kepayahan dan kelaparan di jalan Allah, dan tidak (pula) menginjak suatu tempat yang membangkitkan amarah orang-orang kafir, dan tidak menimpakan suatu bencana kepada musuh, kecuali (semua) itu dituliskan bagi mereka sebagai suatu amal kebajikan. Sungguh, Allah tidak menyia-nyiakan pahala orang-orang yang berbuat baik,","Orang -orang di kota untuk orang -orang di kota dan orang -orang di sekitar mereka akan berasal dari orang -orang Arab untuk meninggalkan Anda dari utusan Tuhan, dan tidak ingin mereka sama tidak ada bayangan, tidak ada pokok, atau kesetiaan di jalan Tuhan, dan mereka tidak menyerah dengan pekerjaan keselamatan ۚ Tuhan tidak menyia -nyiakan hadiah terbaik."
121,وَلَا يُنفِقُونَ نَفَقَةً صَغِيرَةً وَلَا كَبِيرَةً وَلَا يَقْطَعُونَ وَادِيًا إِلَّا كُتِبَ لَهُمْ لِيَجْزِيَهُمُ ٱللَّهُ أَحْسَنَ مَا كَانُوا۟ يَعْمَلُونَ,"dan mereka tiada menafkahkan suatu nafkah yang kecil dan tidak (pula) yang besar dan tidak melintasi suatu lembah, melainkan dituliskan bagi mereka (amal saleh pula) karena Allah akan memberi balasan kepada mereka (dengan balasan) yang lebih baik dari apa yang telah mereka kerjakan.","dan tidaklah mereka memberikan infak, baik yang kecil maupun yang besar dan tidak (pula) melintasi suatu lembah (berjihad), kecuali akan dituliskan bagi mereka (sebagai amal kebajikan), untuk diberi balasan oleh Allah (dengan) yang lebih baik daripada apa yang telah mereka kerjakan.","Dan mereka tidak menghabiskan perjanjian muda, juga tidak, mereka juga tidak memotong lembah kecuali mereka ditulis untuk mereka memberi mereka hadiah, Tuhan itu baik."
122,۞ وَمَا كَانَ ٱلْمُؤْمِنُونَ لِيَنفِرُوا۟ كَآفَّةً ۚ فَلَوْلَا نَفَرَ مِن كُلِّ فِرْقَةٍ مِّنْهُمْ طَآئِفَةٌ لِّيَتَفَقَّهُوا۟ فِى ٱلدِّينِ وَلِيُنذِرُوا۟ قَوْمَهُمْ إِذَا رَجَعُوٓا۟ إِلَيْهِمْ لَعَلَّهُمْ يَحْذَرُونَ,Tidak sepatutnya bagi orang-orang mukmin itu pergi semuanya (ke medan perang).  Mengapa tidak pergi dari tiap-tiap golongan di antara mereka beberapa orang untuk memperdalam pengetahuan mereka tentang agama dan untuk memberi peringatan kepada kaumnya apabila mereka telah kembali kepadanya supaya mereka itu dapat menjaga dirinya.,"Dan tidak sepatutnya orang-orang mukmin itu semuanya pergi (ke medan perang). Mengapa sebagian dari setiap golongan di antara mereka tidak pergi untuk memperdalam pengetahuan agama mereka dan untuk memberi peringatan kepada kaumnya apabila mereka telah kembali, agar mereka dapat menjaga dirinya.","۞ Dan apa yang orang percaya tidak akan berbicara ۚ, jika bukan untuk mereka semua sekelompok dari mereka sebagai kebaikan, sehingga mereka tidak akan terpenuhi, dan mereka tidak akan terpenuhi. Mereka kembali kepada mereka, sehingga mereka dapat memperingatkan mereka"
123,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ قَـٰتِلُوا۟ ٱلَّذِينَ يَلُونَكُم مِّنَ ٱلْكُفَّارِ وَلْيَجِدُوا۟ فِيكُمْ غِلْظَةً ۚ وَٱعْلَمُوٓا۟ أَنَّ ٱللَّهَ مَعَ ٱلْمُتَّقِينَ,"Hai orang-orang yang beriman, perangilah orang-orang kafir yang di sekitar kamu itu dan hendaklah mereka menemui kekerasan daripadamu dan ketahuilah bahwasanya Allah beserta orang-orang yang bertakwa.","Wahai orang-orang beriman! Perangilah orang-orang kafir yang di sekitar kamu, dan hendaklah mereka merasakan sikap tegas darimu, dan ketahuilah bahwa Allah bersama orang yang bertakwa.","O, mereka yang percaya, dan mereka yang akan datang kepada Anda dari Atone"
124,وَإِذَا مَآ أُنزِلَتْ سُورَةٌ فَمِنْهُم مَّن يَقُولُ أَيُّكُمْ زَادَتْهُ هَـٰذِهِۦٓ إِيمَـٰنًا ۚ فَأَمَّا ٱلَّذِينَ ءَامَنُوا۟ فَزَادَتْهُمْ إِيمَـٰنًا وَهُمْ يَسْتَبْشِرُونَ,"Dan apabila diturunkan suatu surah, maka di antara mereka (orang-orang munafik) ada yang berkata, ""Siapakah di antara kamu yang bertambah imannya dengan (turunnya) surah ini?"" Adapun orang-orang yang beriman, maka surah ini menambah imannya, sedang mereka merasa gembira.","Dan apabila diturunkan suatu surah, maka di antara mereka (orang-orang munafik) ada yang berkata, ""Siapakah di antara kamu yang bertambah imannya dengan (turunnya) surah ini?"" Adapun orang-orang yang beriman, maka surah ini menambah imannya, dan mereka merasa gembira.","Dan ketika seorang Surah terungkap, maka beberapa dari mereka berkata, siapa di antara Anda yang meningkatkannya. Mereka sibuk"
125,وَأَمَّا ٱلَّذِينَ فِى قُلُوبِهِم مَّرَضٌ فَزَادَتْهُمْ رِجْسًا إِلَىٰ رِجْسِهِمْ وَمَاتُوا۟ وَهُمْ كَـٰفِرُونَ,"Dan adapun orang-orang yang di dalam hati mereka ada penyakit, maka dengan surah itu bertambah kekafiran mereka di samping kekafirannya (yang telah ada) dan mereka mati dalam keadaan kafir.","Dan adapun orang-orang yang di dalam hatinya ada penyakit, maka (dengan surah itu) akan menambah kekafiran mereka yang telah ada dan mereka akan mati dalam keadaan kafir.","Adapun mereka yang ada di hati mereka, mereka meningkatkan mereka, dan mereka telah meningkatkan kekejian mereka, dan mereka seperti mereka."
126,أَوَلَا يَرَوْنَ أَنَّهُمْ يُفْتَنُونَ فِى كُلِّ عَامٍ مَّرَّةً أَوْ مَرَّتَيْنِ ثُمَّ لَا يَتُوبُونَ وَلَا هُمْ يَذَّكَّرُونَ,"Dan tidaklah mereka (orang-orang munafik) memperhatikan bahwa mereka diuji  sekali atau dua kali setiap tahun, kemudian mereka tidak (juga) bertobat dan tidak (pula) mengambil pelajaran?","Dan tidaklah mereka (orang-orang munafik) memperhatikan bahwa mereka diuji sekali atau dua kali setiap tahun, namun mereka tidak (juga) bertobat dan tidak (pula) mengambil pelajaran?","Tidak melihat bahwa mereka terpesona setiap tahun, sekali atau dua kali, dan kemudian mereka tidak akan bertobat, mereka juga tidak mengingat"
