verse_number,arab,king_fahd,kemenag,google_translate
100,قُل لَّا يَسْتَوِى ٱلْخَبِيثُ وَٱلطَّيِّبُ وَلَوْ أَعْجَبَكَ كَثْرَةُ ٱلْخَبِيثِ ۚ فَٱتَّقُوا۟ ٱللَّهَ يَـٰٓأُو۟لِى ٱلْأَلْبَـٰبِ لَعَلَّكُمْ تُفْلِحُونَ,"Katakanlah, ""Tidak sama yang buruk dengan yang baik meskipun banyaknya yang buruk itu menarik hatimu, maka bertakwalah kepada Allah hai orang-orang berakal, agar kamu mendapat keberuntungan"".","Katakanlah (Muhammad), ""Tidaklah sama yang buruk dengan yang baik, meskipun banyaknya keburukan itu menarik hatimu, maka bertakwalah kepada Allah wahai orang-orang yang mempunyai akal sehat, agar kamu beruntung.""","Katakanlah: si idiot dan kebaikan tidak akan sama, dan jika saya menyukai Anda, kelimpahan"
101,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَسْـَٔلُوا۟ عَنْ أَشْيَآءَ إِن تُبْدَ لَكُمْ تَسُؤْكُمْ وَإِن تَسْـَٔلُوا۟ عَنْهَا حِينَ يُنَزَّلُ ٱلْقُرْءَانُ تُبْدَ لَكُمْ عَفَا ٱللَّهُ عَنْهَا ۗ وَٱللَّهُ غَفُورٌ حَلِيمٌ,"Hai orang-orang yang beriman, janganlah kamu menanyakan (kepada nabimu) hal-hal yang jika diterangkan kepadamu akan menyusahkan kamu dan jika kamu menanyakan di waktu Al-Qur`ān itu diturunkan, niscaya akan diterangkan kepadamu, Allah memaafkan (kamu) tentang hal-hal itu.  Allah Maha Pengampun lagi Maha Penyantun.","Wahai orang-orang yang beriman! Janganlah kamu menanyakan (kepada Nabimu) hal-hal yang jika diterangkan kepadamu, (justru) menyusahkan kamu. Jika kamu menanyakannya ketika Alquran sedang diturunkan, (niscaya) akan diterangkan kepadamu. Allah telah memaafkan (kamu) tentang hal itu. Dan Allah Maha Pengampun, Maha Penyantun.","O, mereka yang aman, tidak, tidak dari apa pun, jika Anda tampak bagi Anda, dan jika Anda akan dipermalukan, dan jika Anda akan mendatangi Anda, mereka akan cocok untuk Anda. Maafkan Tuhan untuknya ۗ dan Tuhan adalah pengampunan yang melamun"
102,قَدْ سَأَلَهَا قَوْمٌ مِّن قَبْلِكُمْ ثُمَّ أَصْبَحُوا۟ بِهَا كَـٰفِرِينَ,"Sesungguhnya telah ada segolongan manusia sebelum kamu menanyakan hal-hal yang serupa itu (kepada nabi mereka), kemudian mereka tidak percaya kepadanya.","Sesungguhnya sebelum kamu telah ada segolongan manusia yang menanyakan hal-hal serupa itu (kepada nabi mereka), kemudian mereka menjadi kafir.",Itu ditanyakan oleh orang -orang sebelum Anda
103,مَا جَعَلَ ٱللَّهُ مِنۢ بَحِيرَةٍ وَلَا سَآئِبَةٍ وَلَا وَصِيلَةٍ وَلَا حَامٍ ۙ وَلَـٰكِنَّ ٱلَّذِينَ كَفَرُوا۟ يَفْتَرُونَ عَلَى ٱللَّهِ ٱلْكَذِبَ ۖ وَأَكْثَرُهُمْ لَا يَعْقِلُونَ,"Allah sekali-kali tidak pernah mensyariatkan adanya baḥīrah, sā`ibah, waṣīlah, dan ḥām.  Akan tetapi, orang-orang kafir membuat-buat kedustaan terhadap Allah, dan kebanyakan mereka tidak mengerti.","Allah tidak pernah mensyariatkan adanya Baḥīrah, Sāibah, Waṣīlah dan Ḥām. Tetapi orang-orang kafir membuat-buat kedustaan terhadap Allah, dan kebanyakan mereka tidak mengerti.","Apa yang Tuhan buat dari danau, tidak ada depresi, tidak mungkin, dan tidak ada pelindung ۙ, tetapi mereka yang tidak percaya Anda, mereka akan diabaikan oleh Tuhan, dan Tuhan akan seperti itu."
104,وَإِذَا قِيلَ لَهُمْ تَعَالَوْا۟ إِلَىٰ مَآ أَنزَلَ ٱللَّهُ وَإِلَى ٱلرَّسُولِ قَالُوا۟ حَسْبُنَا مَا وَجَدْنَا عَلَيْهِ ءَابَآءَنَآ ۚ أَوَلَوْ كَانَ ءَابَآؤُهُمْ لَا يَعْلَمُونَ شَيْـًٔا وَلَا يَهْتَدُونَ,"Apabila dikatakan kepada mereka, ""Marilah mengikuti apa yang diturunkan Allah dan mengikuti rasul"". Mereka menjawab, ""Cukuplah untuk kami apa yang kami dapati bapak-bapak kami mengerjakannya"".  Dan apakah mereka akan mengikuti nenek moyang mereka walaupun nenek moyang mereka itu tidak mengetahui apa-apa dan tidak (pula) mendapat petunjuk?","Dan apabila dikatakan kepada mereka, ""Marilah (mengikuti) apa yang diturunkan Allah dan (mengikuti) Rasul."" Mereka menjawab, ""Cukuplah bagi kami apa yang kami dapati nenek moyang kami (mengerjakannya)."" Apakah (mereka akan mengikuti) juga nenek moyang mereka walaupun nenek moyang mereka itu tidak mengetahui apa-apa dan tidak (pula) mendapat petunjuk?","Dan ketika dikatakan kepada mereka, “Ayo apa yang telah Tuhan ungkapkan kepada utusan itu,” mereka berkata: “Kami berkata:“ Kami telah menemukan apa yang telah kami temukan, dan kami akan melakukannya. ""Sesuatu, dan mereka tidak dipandu"
105,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ عَلَيْكُمْ أَنفُسَكُمْ ۖ لَا يَضُرُّكُم مَّن ضَلَّ إِذَا ٱهْتَدَيْتُمْ ۚ إِلَى ٱللَّهِ مَرْجِعُكُمْ جَمِيعًا فَيُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ,"Hai orang-orang yang beriman, jagalah dirimu; tiadalah orang yang sesat itu akan memberi mudarat kepadamu apabila kamu telah mendapat petunjuk.  Hanya kepada Allah kamu kembali semuanya, maka Dia akan menerangkan kepadamu apa yang telah kamu kerjakan.","Wahai orang-orang yang beriman! Jagalah dirimu; (karena) orang yang sesat itu tidak akan membahayakanmu apabila kamu telah mendapat petunjuk. Hanya kepada Allah kamu semua akan kembali, kemudian Dia akan menerangkan kepadamu apa yang telah kamu kerjakan.","O, mereka yang percaya pada Anda, Anda tidak akan menyakiti Anda yang tersesat jika Anda dibimbing ۚ kepada Tuhan, semoga Tuhan memberkati Anda"
106,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ شَهَـٰدَةُ بَيْنِكُمْ إِذَا حَضَرَ أَحَدَكُمُ ٱلْمَوْتُ حِينَ ٱلْوَصِيَّةِ ٱثْنَانِ ذَوَا عَدْلٍ مِّنكُمْ أَوْ ءَاخَرَانِ مِنْ غَيْرِكُمْ إِنْ أَنتُمْ ضَرَبْتُمْ فِى ٱلْأَرْضِ فَأَصَـٰبَتْكُم مُّصِيبَةُ ٱلْمَوْتِ ۚ تَحْبِسُونَهُمَا مِنۢ بَعْدِ ٱلصَّلَوٰةِ فَيُقْسِمَانِ بِٱللَّهِ إِنِ ٱرْتَبْتُمْ لَا نَشْتَرِى بِهِۦ ثَمَنًا وَلَوْ كَانَ ذَا قُرْبَىٰ ۙ وَلَا نَكْتُمُ شَهَـٰدَةَ ٱللَّهِ إِنَّآ إِذًا لَّمِنَ ٱلْـَٔاثِمِينَ,"Hai orang-orang yang beriman, apabila salah seorang kamu menghadapi kematian, sedang dia akan berwasiat, maka hendaklah (wasiat itu) disaksikan oleh dua orang yang adil di antara kamu, atau dua orang yang berlainan agama dengan kamu, jika kamu dalam perjalanan dimuka bumi lalu kamu ditimpa bahaya kematian. Kamu tahan kedua saksi itu sesudah salat (untuk bersumpah), lalu mereka keduanya bersumpah dengan nama Allah jika kamu ragu-ragu, ""(Demi Allah) kami tidak akan menukar sumpah ini harga yang sedikit (untuk kepentingan seseorang), walaupun dia karib kerabat, dan tidak (pula) kami menyembunyikan persaksian Allah; sesungguhnya kami kalau demikian tentulah termasuk orang-orang yang berdosa"".","Wahai orang-orang yang beriman! Apabila salah seorang (di antara) kamu menghadapi kematian, sedang dia akan berwasiat, maka hendaklah (wasiat itu) disaksikan oleh dua orang yang adil di antara kamu, atau dua orang yang berlainan (agama) dengan kamu. Jika kamu dalam perjalanan di bumi lalu kamu ditimpa bahaya kematian, hendaklah kamu tahan kedua saksi itu setelah salat, agar keduanya bersumpah dengan nama Allah jika kamu ragu-ragu, ""Demi Allah kami tidak akan mengambil keuntungan dengan sumpah ini, walaupun dia karib kerabat, dan kami tidak menyembunyikan kesaksian Allah; sesungguhnya jika demikian tentu kami termasuk orang-orang yang berdosa.""","O, mereka yang percaya pada nafsu di antara Anda, ketika salah satu dari Anda menghadiri kematian ketika perintah itu dari Anda jika Anda dipukuli di tanah, maka Anda akan keras kepala, bencana kematian ۚ Anda menahan mereka dari kebenaran ritual yang kami beli dengan harga, dan jika ada di dekat ۙ, dan kami tidak mengaitkan saksi, jika saya dari dua orang dari dua orang, dan jika ada dua saksi, dan jika ada dua saksi, dan jika ada dua saksi, dan jika ada dua saksi, dan jika ada dua saksi, dan jika ada dua saksi, dan jika ada dua saksi, dan jika ada dua saksi dari Allah, jika saya dari Allah, jika saya dari Allah, jika saya saksi dari Allah, jika saya saksi dari Allah, jika saya dari Allah, jika saya dari Allah, jika saya saksi dari Allah."
107,فَإِنْ عُثِرَ عَلَىٰٓ أَنَّهُمَا ٱسْتَحَقَّآ إِثْمًا فَـَٔاخَرَانِ يَقُومَانِ مَقَامَهُمَا مِنَ ٱلَّذِينَ ٱسْتَحَقَّ عَلَيْهِمُ ٱلْأَوْلَيَـٰنِ فَيُقْسِمَانِ بِٱللَّهِ لَشَهَـٰدَتُنَآ أَحَقُّ مِن شَهَـٰدَتِهِمَا وَمَا ٱعْتَدَيْنَآ إِنَّآ إِذًا لَّمِنَ ٱلظَّـٰلِمِينَ,"Jika diketahui bahwa kedua (saksi itu) memperbuat dosa, maka dua orang yang lain di antara ahli waris yang berhak yang lebih dekat kepada orang yang meninggal (memajukan tuntutan) untuk menggantikannya, lalu keduanya bersumpah dengan nama Allah, ""Sesungguhnya persaksian kami labih layak diterima daripada persaksian kedua saksi itu, dan kami tidak melanggar batas, sesungguhnya kami kalau demikian tentulah termasuk orang yang menganiaya diri sendiri"".","Jika terbukti kedua saksi itu berbuat dosa, maka dua orang yang lain menggantikan kedudukannya, yaitu di antara ahli waris yang berhak dan lebih dekat kepada orang yang mati, lalu keduanya bersumpah dengan nama Allah, ""Sungguh, kesaksian kami lebih layak diterima daripada kesaksian kedua saksi itu, dan kami tidak melanggar batas. Sesungguhnya jika kami berbuat demikian tentu kami termasuk orang-orang zalim.""","Jika ditemukan bahwa mereka berada dalam semangat, maka mereka akan ditetapkan, dan mereka akan ditetapkan dari mereka yang layak untuk mereka. Kami lebih benar daripada nafsu mereka dan apa yang kami terbiasa dengan kami, jika Anda adalah di antara para pria"
108,ذَٰلِكَ أَدْنَىٰٓ أَن يَأْتُوا۟ بِٱلشَّهَـٰدَةِ عَلَىٰ وَجْهِهَآ أَوْ يَخَافُوٓا۟ أَن تُرَدَّ أَيْمَـٰنٌۢ بَعْدَ أَيْمَـٰنِهِمْ ۗ وَٱتَّقُوا۟ ٱللَّهَ وَٱسْمَعُوا۟ ۗ وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلْفَـٰسِقِينَ,"Itu lebih dekat untuk (menjadikan para saksi) mengemukakan persaksiannya menurut apa yang sebenarnya, dan (lebih dekat untuk menjadikan mereka) merasa takut akan dikembalikan sumpahnya (kepada ahli waris) sesudah mereka bersumpah.  Dan bertakwalah kepada Allah dan dengarkanlah (perintah-Nya). Allah tidak memberi petunjuk kepada orang-orang yang fasik.","Dengan cara itu mereka lebih patut memberikan kesaksiannya menurut yang sebenarnya, dan mereka merasa takut akan dikembalikan sumpahnya (kepada ahli waris) setelah mereka bersumpah. Bertakwalah kepada Allah dan dengarkanlah (perintah-Nya). Dan Allah tidak memberi petunjuk kepada orang-orang yang fasik.","Itu adalah yang terendah untuk datang ke nafsu di wajahnya, atau mereka takut Anda akan kembali, setelah waktu mereka, dan mereka adalah ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ"
109,۞ يَوْمَ يَجْمَعُ ٱللَّهُ ٱلرُّسُلَ فَيَقُولُ مَاذَآ أُجِبْتُمْ ۖ قَالُوا۟ لَا عِلْمَ لَنَآ ۖ إِنَّكَ أَنتَ عَلَّـٰمُ ٱلْغُيُوبِ,"(Ingatlah) hari di waktu Allah mengumpulkan para rasul lalu Allah bertanya (kepada mereka), ""Apa jawaban kaummu terhadap (seruan)mu?""  Para rasul menjawab, ""Tidak ada pengetahuan kami (tentang itu); sesungguhnya Engkau-lah yang mengetahui perkara yang gaib"".","(Ingatlah), pada hari ketika Allah mengumpulkan para rasul, lalu Dia bertanya (kepada mereka), ""Apa jawaban (kaummu) terhadap (seruan)mu?"" Mereka (para rasul) menjawab, ""Kami tidak tahu (tentang itu). Sesungguhnya Engkaulah Yang Maha Mengetahui segala yang gaib.""","۞ Hari Tuhan, para utusan, dan Dia mengatakan apa yang Anda jawab."
110,إِذْ قَالَ ٱللَّهُ يَـٰعِيسَى ٱبْنَ مَرْيَمَ ٱذْكُرْ نِعْمَتِى عَلَيْكَ وَعَلَىٰ وَٰلِدَتِكَ إِذْ أَيَّدتُّكَ بِرُوحِ ٱلْقُدُسِ تُكَلِّمُ ٱلنَّاسَ فِى ٱلْمَهْدِ وَكَهْلًا ۖ وَإِذْ عَلَّمْتُكَ ٱلْكِتَـٰبَ وَٱلْحِكْمَةَ وَٱلتَّوْرَىٰةَ وَٱلْإِنجِيلَ ۖ وَإِذْ تَخْلُقُ مِنَ ٱلطِّينِ كَهَيْـَٔةِ ٱلطَّيْرِ بِإِذْنِى فَتَنفُخُ فِيهَا فَتَكُونُ طَيْرًۢا بِإِذْنِى ۖ وَتُبْرِئُ ٱلْأَكْمَهَ وَٱلْأَبْرَصَ بِإِذْنِى ۖ وَإِذْ تُخْرِجُ ٱلْمَوْتَىٰ بِإِذْنِى ۖ وَإِذْ كَفَفْتُ بَنِىٓ إِسْرَٰٓءِيلَ عَنكَ إِذْ جِئْتَهُم بِٱلْبَيِّنَـٰتِ فَقَالَ ٱلَّذِينَ كَفَرُوا۟ مِنْهُمْ إِنْ هَـٰذَآ إِلَّا سِحْرٌ مُّبِينٌ,"(Ingatlah), ketika Allah mengatakan, ""Hai ʻIsa putra Maryam, ingatlah nikmat-Ku kepadamu dan kepada ibumu di waktu Aku menguatkan kamu dengan Rūḥul Qudus.  Kamu dapat berbicara dengan manusia di waktu masih dalam buaian dan sesudah dewasa; dan (ingatlah) di waktu Aku mengajar kamu menulis, hikmah, Taurat, dan Injil, dan (ingatlah pula) di waktu kamu membentuk dari tanah (suatu bentuk) yang berupa burung dengan ijin-Ku, kemudian kamu meniup kepadanya, lalu bentuk itu menjadi burung (yang sebenarnya) dengan seizin-Ku.  Dan (ingatlah) waktu kamu menyembuhkan orang yang buta sejak dalam kandungan ibu dan orang yang berpenyakit sopak dengan seizin-Ku, dan (ingatlah) di waktu kamu mengeluarkan orang mati dari kubur (menjadi hidup) dengan seizin-Ku, dan (ingatlah) di waktu Aku menghalangi Bani Isrā`īl (dari keinginan mereka membunuh kamu) di kala kamu mengemukakan kepada mereka keterangan-keterangan yang nyata, lalu orang-orang kafir di antara mereka berkata, ""Ini tidak lain melainkan sihir yang nyata"".","Dan Ingatlah, ketika Allah berfirman, ""Wahai Isa putra Maryam! Ingatlah nikmat-Ku kepadamu dan kepada ibumu sewaktu Aku menguatkanmu dengan Rohulkudus. Engkau dapat berbicara dengan manusia di waktu masih dalam buaian dan setelah dewasa. Dan ingatlah ketika Aku mengajarkan menulis kepadamu, (juga) Hikmah, Taurat dan Injil. Dan ingatlah ketika engkau membentuk dari tanah berupa burung dengan seizin-Ku, kemudian engkau meniupnya, lalu menjadi seekor burung (yang sebenarnya) dengan seizin-Ku. Dan ingatlah, ketika engkau menyembuhkan orang yang buta sejak lahir dan orang yang berpenyakit kusta dengan seizin-Ku. Dan ingatlah ketika engkau mengeluarkan orang mati (dari kubur menjadi hidup) dengan seizin-Ku. Dan ingatlah ketika Aku menghalangi Bani Israil (dari keinginan mereka membunuhmu) dikala engkau mengemukakan kepada mereka keterangan-keterangan yang nyata, lalu orang-orang kafir di antara mereka berkata, ""Ini tidak lain hanyalah sihir yang nyata.""","Ketika Tuhan berkata, “Issa, putra Maryam, mengingat berkat -berkatmu padamu, dan untuk kamu, ketika aku mendukungmu dalam roh dan tertidur ^ dan ketika aku mengajarimu raja, keputusan, keputusan, dan Injil, dan ketika kamu ada di sana yang ada di dalamnya, maka kamu akan menjadi saat yang baik."
111,وَإِذْ أَوْحَيْتُ إِلَى ٱلْحَوَارِيِّـۧنَ أَنْ ءَامِنُوا۟ بِى وَبِرَسُولِى قَالُوٓا۟ ءَامَنَّا وَٱشْهَدْ بِأَنَّنَا مُسْلِمُونَ,"Dan (ingatlah), ketika Aku ilhamkan kepada pengiku tʻIsa yang setia, ""Berimanlah kamu kepada-Ku dan kepada rasul-Ku"". Mereka menjawab, "" Kami telah beriman dan saksikanlah (wahai rasul) bahwa sesungguhnya kami adalah orang-orang yang patuh (kepada seruanmu)"".","Dan (ingatlah), ketika Aku ilhamkan kepada pengikut-pengikut Isa yang setia, ""Berimanlah kamu kepada-Ku dan kepada Rasul-Ku."" Mereka menjawab, ""Kami telah beriman dan saksikanlah (wahai Rasul) bahwa kami adalah orang-orang yang berserah diri (muslim).""","Dan ketika saya beralih ke Hawari, kami percaya pada saya dan utusan saya, mereka berkata: “Kami percaya pada kami dan bersaksi bahwa saya adalah seorang Muslim"
112,إِذْ قَالَ ٱلْحَوَارِيُّونَ يَـٰعِيسَى ٱبْنَ مَرْيَمَ هَلْ يَسْتَطِيعُ رَبُّكَ أَن يُنَزِّلَ عَلَيْنَا مَآئِدَةً مِّنَ ٱلسَّمَآءِ ۖ قَالَ ٱتَّقُوا۟ ٱللَّهَ إِن كُنتُم مُّؤْمِنِينَ,"(Ingatlah), ketika pengikut-pengikut ʻIsa berkata, ""Hai ʻIsa putra Maryam, bersediakah Tuhan-mu menurunkan hidangan dari langit kepada kami?""  ʻIsa menjawab,  ""Bertakwalah kepada Allah jika betul-betul kamu orang yang beriman"".","(Ingatlah), ketika pengikut-pengikut Isa yang setia berkata, ""Wahai Isa putra Maryam! Bersediakah Tuhanmu menurunkan hidangan dari langit kepada kami?"" Isa menjawab, ""Bertakwalah kepada Allah jika kamu orang-orang beriman.""","Ketika Hawaris berkata, Yaisi, putra Maria, adalah Tuhanmu untuk diungkapkan kepada kami dari kita, dari langit kita. Orang percaya"
113,قَالُوا۟ نُرِيدُ أَن نَّأْكُلَ مِنْهَا وَتَطْمَئِنَّ قُلُوبُنَا وَنَعْلَمَ أَن قَدْ صَدَقْتَنَا وَنَكُونَ عَلَيْهَا مِنَ ٱلشَّـٰهِدِينَ,"Mereka berkata, ""Kami ingin memakan hidangan itu dan supaya tenteram hati kami, dan supaya kami yakin bahwa kamu telah berkata benar kepada kami, dan kami menjadi orang-orang yang menyaksikan hidangan itu"".","Mereka berkata, ""Kami ingin memakan hidangan itu agar tenteram hati kami dan agar kami yakin bahwa engkau telah berkata benar kepada kami, dan kami menjadi orang-orang yang menyaksikan (hidangan itu).""","Mereka berkata: Kami ingin makan dari mereka dan meyakinkan hati kami, dan kami tahu bahwa kami telah mempercayai kami dan kami berada di atasnya"
114,قَالَ عِيسَى ٱبْنُ مَرْيَمَ ٱللَّهُمَّ رَبَّنَآ أَنزِلْ عَلَيْنَا مَآئِدَةً مِّنَ ٱلسَّمَآءِ تَكُونُ لَنَا عِيدًا لِّأَوَّلِنَا وَءَاخِرِنَا وَءَايَةً مِّنكَ ۖ وَٱرْزُقْنَا وَأَنتَ خَيْرُ ٱلرَّٰزِقِينَ,"ʻIsa putra Maryam berdoa, ""Ya Tuhan kami, turunkanlah kiranya kepada kami suatu hidangan dari langit (yang hari turunnya) akan menjadi hari raya bagi kami, yaitu orang-orang yang bersama kami dan yang datang sesudah kami, dan menjadi tanda bagi kekuasaan Engkau; beri rezekilah kami, dan Engkau-lah pemberi rezeki yang paling utama"".","Isa putra Maryam berdoa, ""Ya Tuhan kami, turunkanlah kepada kami hidangan dari langit (yang hari turunnya) akan menjadi hari raya bagi kami, yaitu bagi orang-orang yang sekarang bersama kami maupun yang datang setelah kami, dan menjadi tanda bagi kekuasaan Engkau; berilah kami rezeki, dan Engkaulah sebaik-baik pemberi rezeki.""","Issa, putra Maria, berkata kepada kami, Tuhan kami, kami akan datang kepada kami dari langit, yang akan menjadi pesta bagi kami, dan kami adalah yang pertama dari kami. Dan Anda adalah yang terbaik dari orang benar"
115,قَالَ ٱللَّهُ إِنِّى مُنَزِّلُهَا عَلَيْكُمْ ۖ فَمَن يَكْفُرْ بَعْدُ مِنكُمْ فَإِنِّىٓ أُعَذِّبُهُۥ عَذَابًا لَّآ أُعَذِّبُهُۥٓ أَحَدًا مِّنَ ٱلْعَـٰلَمِينَ,"Allah berfirman, ""Sesungguhnya Aku akan menurunkan hidangan itu kepadamu, barang siapa yang kafir di antaramu sesudah (turun hidangan itu), maka sesungguhnya Aku akan menyiksanya dengan siksaan yang tidak pernah Aku timpakan kepada seorang pun di antara umat manusia"".","Allah berfirman, ""Sungguh, Aku akan menurunkan hidangan itu kepadamu, tetapi barang siapa kafir di antaramu setelah (turun hidangan) itu, maka sungguh, Aku akan mengazabnya dengan azab yang tidak pernah Aku timpakan kepada seorang pun di antara umat manusia (seluruh alam).""",Tuhan berkata bahwa saya akan mengirimkannya kepada Anda.
116,وَإِذْ قَالَ ٱللَّهُ يَـٰعِيسَى ٱبْنَ مَرْيَمَ ءَأَنتَ قُلْتَ لِلنَّاسِ ٱتَّخِذُونِى وَأُمِّىَ إِلَـٰهَيْنِ مِن دُونِ ٱللَّهِ ۖ قَالَ سُبْحَـٰنَكَ مَا يَكُونُ لِىٓ أَنْ أَقُولَ مَا لَيْسَ لِى بِحَقٍّ ۚ إِن كُنتُ قُلْتُهُۥ فَقَدْ عَلِمْتَهُۥ ۚ تَعْلَمُ مَا فِى نَفْسِى وَلَآ أَعْلَمُ مَا فِى نَفْسِكَ ۚ إِنَّكَ أَنتَ عَلَّـٰمُ ٱلْغُيُوبِ,"Dan (ingatlah) ketika Allah berfirman, ""Hai ʻIsa putra Maryam, adakah kamu mengatakan kepada manusia, ""Jadikanlah aku dan ibuku dua orang tuhan selain Allah?""  `Isa menjawab, ""Maha Suci Engkau, tidaklah patut bagiku mengatakan apa yang bukan hakku (mengatakannya).  Jika aku pernah mengatakannya, maka tentulah Engkau mengetahuinya. Engkau mengetahui apa yang ada pada diriku dan aku tidak mengetahui apa yang ada pada diri Engkau.  Sesungguhnya Engkau Maha Mengetahui perkara yang gaib-gaib"".","Dan (ingatlah) ketika Allah berfirman, ""Wahai Isa putra Maryam! Engkaukah yang mengatakan kepada orang-orang, Jadikanlah aku dan ibuku sebagai dua Tuhan selain Allah?"" (Isa) menjawab, ""Maha Suci Engkau, tidak patut bagiku mengatakan apa yang bukan hakku. Jika aku pernah mengatakannya tentulah Engkau telah mengetahuinya. Engkau mengetahui apa yang ada pada diriku dan aku tidak mengetahui apa yang ada pada-Mu. Sungguh, Engkaulah Yang Maha Mengetahui segala yang gaib.""","Dan ketika Tuhan berkata, “Issa, putra Maryam saya mengatakan apa yang tidak benar bagi saya ۚ jika saya mengatakannya, saya telah mengajarkannya ۚ Anda tahu apa yang ada di dalam diri saya sendiri, dan saya tidak tahu apa yang ada di jiwa Anda ۚ"
117,مَا قُلْتُ لَهُمْ إِلَّا مَآ أَمَرْتَنِى بِهِۦٓ أَنِ ٱعْبُدُوا۟ ٱللَّهَ رَبِّى وَرَبَّكُمْ ۚ وَكُنتُ عَلَيْهِمْ شَهِيدًا مَّا دُمْتُ فِيهِمْ ۖ فَلَمَّا تَوَفَّيْتَنِى كُنتَ أَنتَ ٱلرَّقِيبَ عَلَيْهِمْ ۚ وَأَنتَ عَلَىٰ كُلِّ شَىْءٍ شَهِيدٌ,"Aku tidak pernah mengatakan kepada mereka kecuali apa yang Engkau perintahkan kepadaku (mengatakan)nya, yaitu, ""Sembahlah Allah, Tuhan-ku dan Tuhan-mu"", dan adalah aku menjadi saksi terhadap mereka, selama aku berada di antara mereka.  Maka setelah Engkau wafatkan (angkat) aku, Engkau-lah yang mengawasi mereka.  Dan Engkau adalah Maha Menyaksikan atas segala sesuatu.","Aku tidak pernah mengatakan kepada mereka kecuali apa yang Engkau perintahkan kepadaku (yaitu), ""Sembahlah Allah, Tuhanku dan Tuhanmu,"" dan aku menjadi saksi terhadap mereka, selama aku berada di tengah-tengah mereka. Maka setelah Engkau mewafatkan aku, Engkaulah yang mengawasi mereka. Dan Engkaulah Yang Maha Menyaksikan atas segala sesuatu.","Saya tidak mengatakan kepada mereka kecuali ketika Anda memerintahkan saya bahwa mereka menyembah Tuhan, Tuhanku dan Tuhanmu ۚ dan aku adalah seorang martir pada mereka. ۚ ۚ ۚ dan Anda adalah hal yang disaksikan."
118,إِن تُعَذِّبْهُمْ فَإِنَّهُمْ عِبَادُكَ ۖ وَإِن تَغْفِرْ لَهُمْ فَإِنَّكَ أَنتَ ٱلْعَزِيزُ ٱلْحَكِيمُ,"Jika Engkau menyiksa mereka, maka sesungguhnya mereka adalah hamba-hamba Engkau, dan jika Engkau mengampuni mereka, maka sesungguhnya Engkau-lah Yang Maha Perkasa lagi Maha Bijaksana.","Jika Engkau menyiksa mereka, maka sesungguhnya mereka adalah hamba-hamba-Mu, dan jika Engkau mengampuni mereka, sesungguhnya Engkaulah Yang Mahaperkasa, Mahabijaksana.""","Jika Anda menyiksa mereka, maka mereka adalah penyembah Anda. Jika Anda memaafkan mereka, maka Anda adalah sayang"
119,قَالَ ٱللَّهُ هَـٰذَا يَوْمُ يَنفَعُ ٱلصَّـٰدِقِينَ صِدْقُهُمْ ۚ لَهُمْ جَنَّـٰتٌ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَـٰرُ خَـٰلِدِينَ فِيهَآ أَبَدًا ۚ رَّضِىَ ٱللَّهُ عَنْهُمْ وَرَضُوا۟ عَنْهُ ۚ ذَٰلِكَ ٱلْفَوْزُ ٱلْعَظِيمُ,"Allah berfirman, ""Ini adalah suatu hari yang bermanfaat bagi orang-orang yang benar kebenaran mereka. Bagi mereka surga yang dibawahnya mengalir sungai-sungai; mereka kekal di dalamnya selama-lamanya; Allah rida terhadap mereka dan mereka pun rida terhadap-Nya.  Itulah keberuntungan yang paling besar"".","Allah berfirman, ""Inilah saat orang yang benar memperoleh manfaat dari kebenarannya. Mereka memperoleh surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya selama-lamanya. Allah rida kepada mereka dan mereka pun rida kepada-Nya. Itulah kemenangan yang agung.""",Tuhan berkata ini adalah hari di mana mereka akan jujur. Dan mereka puas dengan itu ۚ itu yang hebat.
120,لِلَّهِ مُلْكُ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا فِيهِنَّ ۚ وَهُوَ عَلَىٰ كُلِّ شَىْءٍ قَدِيرٌۢ,Kepunyaan Allah-lah kerajaan langit dan bumi dan apa yang ada di dalamnya; dan Dia Maha Kuasa atas segala sesuatu.,Milik Allah kerajaan langit dan bumi dan apa yang ada di dalamnya; dan Dia Mahakuasa atas segala sesuatu.,"Tuhan memiliki raja langit, bumi, dan apa yang ada di dalamnya ۚ dan itu ada pada segala hal."
