verse_number,arab,king_fahd,kemenag,google_translate
250,وَلَمَّا بَرَزُوا۟ لِجَالُوتَ وَجُنُودِهِۦ قَالُوا۟ رَبَّنَآ أَفْرِغْ عَلَيْنَا صَبْرًا وَثَبِّتْ أَقْدَامَنَا وَٱنصُرْنَا عَلَى ٱلْقَوْمِ ٱلْكَـٰفِرِينَ,"Tatkala mereka nampak oleh Jālūt dan tentaranya, mereka pun (Ṭālūt dan tentaranya) berdoa, ""Ya Tuhan kami, tuangkanlah kesabaran atas diri kami, dan kokohkanlah pendirian kami dan tolonglah kami terhadap orang-orang kafir"".","Dan ketika mereka maju melawan Jalut dan tentaranya, mereka berdoa, ""Ya Tuhan kami, limpahkanlah kesabaran kepada kami, kokohkanlah langkah kami dan tolonglah kami menghadapi orang-orang kafir.""","Dan ketika mereka memprotes galut dan tentara mereka, mereka berkata: “Kami telah mengosongkan kami dengan kesabaran, dan kami telah membuktikan kaki kami, dan kami akan senang dengan kami."
251,فَهَزَمُوهُم بِإِذْنِ ٱللَّهِ وَقَتَلَ دَاوُۥدُ جَالُوتَ وَءَاتَىٰهُ ٱللَّهُ ٱلْمُلْكَ وَٱلْحِكْمَةَ وَعَلَّمَهُۥ مِمَّا يَشَآءُ ۗ وَلَوْلَا دَفْعُ ٱللَّهِ ٱلنَّاسَ بَعْضَهُم بِبَعْضٍ لَّفَسَدَتِ ٱلْأَرْضُ وَلَـٰكِنَّ ٱللَّهَ ذُو فَضْلٍ عَلَى ٱلْعَـٰلَمِينَ,"Mereka (tentara Ṭālūt) mengalahkan tentara Jālūt dengan izin Allah dan (dalam peperangan itu) Dāwūd membunuh Jālūt, kemudian Allah memberikan kepadanya (Dāwūd) pemerintahan dan hikmah, (sesudah meninggalnya Ṭālūt) dan mengajarkan kepadanya apa yang dikehendaki-Nya.  Seandainya Allah tidak menolak (keganasan) sebagian umat manusia dengan sebagian yang lain, pasti rusaklah bumi ini.  Tetapi Allah mempunyai karunia (yang dicurahkan) atas semesta alam.","Maka mereka mengalahkannya dengan izin Allah, dan Dawud membunuh Jalut. Kemudian Allah memberinya (Dawud) kerajaan, dan hikmah, dan mengajarinya apa yang Dia kehendaki. Dan kalau Allah tidak melindungi sebagian manusia dengan sebagian yang lain, niscaya rusaklah bumi ini. Tetapi Allah mempunyai karunia (yang dilimpahkan-Nya) atas seluruh alam.","Jadi mereka mengalahkan mereka dengan izin Tuhan, dan dia membunuh fajar gadis -gadis itu, dan Tuhan memberkatinya dan keputusan itu, dan dia mengajarinya apa yang bukan dia. Beberapa dari mereka dengan salah satu dari mereka merusak bumi, tetapi Tuhan adalah yang terbaik dari orang -orang"
252,تِلْكَ ءَايَـٰتُ ٱللَّهِ نَتْلُوهَا عَلَيْكَ بِٱلْحَقِّ ۚ وَإِنَّكَ لَمِنَ ٱلْمُرْسَلِينَ,"Itu adalah ayat-ayat dari Allah, Kami bacakan kepadamu dengan hak (benar) dan sesungguhnya kamu benar-benar salah seorang di antara nabi-nabi yang diutus.","Itulah ayat-ayat Allah, Kami bacakan kepadamu dengan benar dan engkau (Muhammad) adalah benar-benar seorang rasul.","Yaitu, Tuhan memberkati Anda dengan kebenaran ۚ dan Anda untuk para utusan"
253,۞ تِلْكَ ٱلرُّسُلُ فَضَّلْنَا بَعْضَهُمْ عَلَىٰ بَعْضٍ ۘ مِّنْهُم مَّن كَلَّمَ ٱللَّهُ ۖ وَرَفَعَ بَعْضَهُمْ دَرَجَـٰتٍ ۚ وَءَاتَيْنَا عِيسَى ٱبْنَ مَرْيَمَ ٱلْبَيِّنَـٰتِ وَأَيَّدْنَـٰهُ بِرُوحِ ٱلْقُدُسِ ۗ وَلَوْ شَآءَ ٱللَّهُ مَا ٱقْتَتَلَ ٱلَّذِينَ مِنۢ بَعْدِهِم مِّنۢ بَعْدِ مَا جَآءَتْهُمُ ٱلْبَيِّنَـٰتُ وَلَـٰكِنِ ٱخْتَلَفُوا۟ فَمِنْهُم مَّنْ ءَامَنَ وَمِنْهُم مَّن كَفَرَ ۚ وَلَوْ شَآءَ ٱللَّهُ مَا ٱقْتَتَلُوا۟ وَلَـٰكِنَّ ٱللَّهَ يَفْعَلُ مَا يُرِيدُ,"Rasul-rasul itu Kami lebihkan sebagian mereka atas sebagian yang lain. Di antara mereka ada yang Allah berkata-kata (langsung dengan dia) dan sebagiannya Allah meninggikannya beberapa derajat.  Dan Kami berikan kepada ʻIsa putra Maryam beberapa mukjzat serta Kami perkuat dia dengan Rūḥul Qudus.  Dan kalau Allah menghendaki, niscaya tidaklah berbunuh-bunuhan orang-orang (yang datang) sesudah rasul-rasul itu, sesudah datang kepada mereka beberapa macam keterangan, akan tetapi mereka berselisih, maka ada di antara mereka yang beriman dan ada (pula) di antara mereka yang kafir.  Seandainya Allah menghendaki, tidaklah mereka berbunuh-bunuhan.  Akan tetapi, Allah berbuat apa yang dikehendaki-Nya.","Rasul-rasul itu Kami lebihkan sebagian mereka dari sebagian yang lain. Di antara mereka ada yang (langsung) Allah berfirman dengannya dan sebagian lagi ada yang ditinggikan-Nya beberapa derajat. Dan Kami beri Isa putra Maryam beberapa mukjizat dan Kami perkuat dia dengan Rohulkudus. Kalau Allah menghendaki, niscaya orang-orang setelah mereka tidak akan berbunuh-bunuhan, setelah bukti-bukti sampai kepada mereka. Tetapi mereka berselisih, maka ada di antara mereka yang beriman dan ada (pula) yang kafir. Kalau Allah menghendaki, tidaklah mereka berbunuh-bunuhan. Tetapi Allah berbuat menurut kahendak-Nya.","۞ That messengers, then we preferred some of them to one of them from the word الملالال المن الم الن الم الن الم الم الن الن الم الم الم الم الم الم الم الم الم الم الم الم الم الم ان الم saya sudah jelas, tetapi mereka berbeda dari mereka, jadi di antara mereka ada di antara hari -hari, dan dari mereka dari ketidakpercayaan ۚ dan jika itu untuk kebaikan"
254,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ أَنفِقُوا۟ مِمَّا رَزَقْنَـٰكُم مِّن قَبْلِ أَن يَأْتِىَ يَوْمٌ لَّا بَيْعٌ فِيهِ وَلَا خُلَّةٌ وَلَا شَفَـٰعَةٌ ۗ وَٱلْكَـٰفِرُونَ هُمُ ٱلظَّـٰلِمُونَ,"Hai orang-orang yang beriman, belanjakanlah (di jalan Allah) sebagian dari rezeki yang telah Kami berikan kepadamu sebelum datang hari, yang pada hari itu tidak ada lagi jual beli dan tidak ada lagi persahabatan yang akrab dan tidak ada lagi syafaat.  Dan orang-orang kafir itulah orang-orang yang zalim.","Wahai orang-orang yang beriman! Infakkanlah sebagian dari rezeki yang telah Kami berikan kepadamu sebelum datang hari ketika tidak ada lagi jual beli, tidak ada lagi persahabatan dan tidak ada lagi syafaat. Orang-orang kafir itulah orang yang zalim.","O, mereka yang aman mereka adalah pria"
255,ٱللَّهُ لَآ إِلَـٰهَ إِلَّا هُوَ ٱلْحَىُّ ٱلْقَيُّومُ ۚ لَا تَأْخُذُهُۥ سِنَةٌ وَلَا نَوْمٌ ۚ لَّهُۥ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۗ مَن ذَا ٱلَّذِى يَشْفَعُ عِندَهُۥٓ إِلَّا بِإِذْنِهِۦ ۚ يَعْلَمُ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ ۖ وَلَا يُحِيطُونَ بِشَىْءٍ مِّنْ عِلْمِهِۦٓ إِلَّا بِمَا شَآءَ ۚ وَسِعَ كُرْسِيُّهُ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ ۖ وَلَا يَـُٔودُهُۥ حِفْظُهُمَا ۚ وَهُوَ ٱلْعَلِىُّ ٱلْعَظِيمُ,"Allah, tidak ada tuhan (yang berhak disembah) melainkan Dia Yang Hidup kekal lagi terus menerus mengurus (makhluk-Nya), tidak mengantuk dan tidak tidur.  Kepunyaan-Nya apa yang di langit dan di bumi.  Tiada yang dapat memberi syafaat di sisi Allah tanpa izin-Nya. Allah mengetahui apa-apa yang di hadapan mereka dan di belakang mereka, dan mereka tidak mengetahui apa-apa dari ilmu Allah melainkan apa yang dikehendaki-Nya.  Kursi Allah meliputi langit dan bumi.  Dan Allah tidak merasa berat memelihara keduanya, dan Allah Maha Tinggi lagi Maha Besar.","Allah, tidak ada tuhan selain Dia. Yang Mahahidup, Yang terus menerus mengurus (makhluk-Nya), tidak mengantuk dan tidak tidur. Milik-Nya apa yang ada di langit dan apa yang ada di bumi. Tidak ada yang dapat memberi syafaat di sisi-Nya tanpa izin-Nya. Dia mengetahui apa yang dihadapan mereka dan apa yang di belakang mereka, dan mereka tidak mengetahui sesuatu apa pun tentang ilmu-Nya melainkan apa yang Dia kehendaki. Kursi-Nya meliputi langit dan bumi. Dan Dia tidak merasa berat memelihara keduanya, dan Dia Mahatinggi, Mahabesar.","Tuhan tidak, tetapi dialah yang adalah orang yang tidak mengambilnya. Dia menengahi untuknya kecuali dengan izinnya ۚ Dia tahu apa yang ada di antara tangan mereka dan apa yang mereka tinggalkan ۖ dan mereka tidak mengelilingi pengetahuannya. Langit dan bumi."
256,لَآ إِكْرَاهَ فِى ٱلدِّينِ ۖ قَد تَّبَيَّنَ ٱلرُّشْدُ مِنَ ٱلْغَىِّ ۚ فَمَن يَكْفُرْ بِٱلطَّـٰغُوتِ وَيُؤْمِنۢ بِٱللَّهِ فَقَدِ ٱسْتَمْسَكَ بِٱلْعُرْوَةِ ٱلْوُثْقَىٰ لَا ٱنفِصَامَ لَهَا ۗ وَٱللَّهُ سَمِيعٌ عَلِيمٌ,"Tidak ada paksaan untuk (memasuki) agama (Islam); sesungguhnya telah jelas jalan yang benar daripada jalan yang sesat.  Karena itu, barang siapa yang ingkar kepada ṭāgūt dan beriman kepada Allah, maka sesungguhnya ia telah berpegang kepada buhul tali yang amat kuat yang tidak akan putus.  Dan Allah Maha Mendengar lagi Maha Mengetahui. ","Tidak ada paksaan dalam (menganut) agama (Islam), sesungguhnya telah jelas (perbedaan) antara jalan yang benar dengan jalan yang sesat. Barang siapa ingkar kepada Tagut dan beriman kepada Allah, maka sungguh, dia telah berpegang (teguh) pada tali yang sangat kuat yang tidak akan putus. Allah Maha Mendengar, Maha Mengetahui.",Saya tidak menyangkalnya dalam hutang. Tidak ada pemisahan untuknya ۗ dan Tuhan adalah sidang yang berpengetahuan luas
257,ٱللَّهُ وَلِىُّ ٱلَّذِينَ ءَامَنُوا۟ يُخْرِجُهُم مِّنَ ٱلظُّلُمَـٰتِ إِلَى ٱلنُّورِ ۖ وَٱلَّذِينَ كَفَرُوٓا۟ أَوْلِيَآؤُهُمُ ٱلطَّـٰغُوتُ يُخْرِجُونَهُم مِّنَ ٱلنُّورِ إِلَى ٱلظُّلُمَـٰتِ ۗ أُو۟لَـٰٓئِكَ أَصْحَـٰبُ ٱلنَّارِ ۖ هُمْ فِيهَا خَـٰلِدُونَ,"Allah Pelindung orang-orang yang beriman; Dia mengeluarkan mereka dari kegelapan (kekafiran) kepada cahaya (iman).  Dan orang-orang yang kafir, pelindung-pelindungnya ialah setan, yang mengeluarkan mereka dari cahaya kepada kegelapan (kekafiran).  Mereka itu adalah penghuni neraka; mereka kekal di dalamnya.","Allah pelindung orang yang beriman. Dia mengeluarkan mereka dari kegelapan kepada cahaya (iman). Dan orang-orang yang kafir, pelindung-pelindungnya adalah setan, yang mengeluarkan mereka dari cahaya kepada kegelapan. Mereka adalah penghuni neraka. Mereka kekal di dalamnya.",Tuhan dan bagi mereka yang percaya pada mereka dari penindasan cahaya ke cahaya ^ dan mereka yang tidak percaya pada kegelapan ۗ atau mereka yang otentik
258,أَلَمْ تَرَ إِلَى ٱلَّذِى حَآجَّ إِبْرَٰهِـۧمَ فِى رَبِّهِۦٓ أَنْ ءَاتَىٰهُ ٱللَّهُ ٱلْمُلْكَ إِذْ قَالَ إِبْرَٰهِـۧمُ رَبِّىَ ٱلَّذِى يُحْىِۦ وَيُمِيتُ قَالَ أَنَا۠ أُحْىِۦ وَأُمِيتُ ۖ قَالَ إِبْرَٰهِـۧمُ فَإِنَّ ٱللَّهَ يَأْتِى بِٱلشَّمْسِ مِنَ ٱلْمَشْرِقِ فَأْتِ بِهَا مِنَ ٱلْمَغْرِبِ فَبُهِتَ ٱلَّذِى كَفَرَ ۗ وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلظَّـٰلِمِينَ,"Apakah kamu tidak memperhatikan orang yang mendebat Ibrāhīm tentang Tuhan-nya (Allah) karena Allah telah memberikan kepada orang itu pemerintahan (kekuasaan). Ketika Ibrāhīm mengatakan, ""Tuhan-ku ialah Yang menghidupkan dan mematikan"", orang itu berkata, ""Saya dapat menghidupkan dan mematikan"".  Ibrāhīm berkata, ""Sesungguhnya Allah menerbitkan matahari dari timur, maka terbitkanlah dia dari barat,"" lalu heran terdiamlah orang kafir itu; dan Allah tidak memberi petunjuk kepada orang-orang yang zalim.","Tidakkah kamu memperhatikan orang yang mendebat Ibrahim mengenai Tuhannya, karena Allah telah memberinya kerajaan (kekuasaan). Ketika Ibrahim berkata, ""Tuhanku ialah Yang menghidupkan dan mematikan,"" dia berkata, ""Aku pun dapat menghidupkan dan mematikan."" Ibrahim berkata, ""Allah menerbitkan matahari dari timur, maka terbitkanlah ia dari barat."" Maka bingunglah orang yang kafir itu. Allah tidak memberi petunjuk kepada orang-orang yang zalim.","Apakah Anda tidak melihat kepada mereka yang telah berada dalam kebenaran -Nya di dalam Tuhan -Nya, bahwa Tuhan memberkatinya, saya akan mendatangi saya dan ibu saya. Orang -orang dibimbing oleh orang -orang"
259,أَوْ كَٱلَّذِى مَرَّ عَلَىٰ قَرْيَةٍ وَهِىَ خَاوِيَةٌ عَلَىٰ عُرُوشِهَا قَالَ أَنَّىٰ يُحْىِۦ هَـٰذِهِ ٱللَّهُ بَعْدَ مَوْتِهَا ۖ فَأَمَاتَهُ ٱللَّهُ مِا۟ئَةَ عَامٍ ثُمَّ بَعَثَهُۥ ۖ قَالَ كَمْ لَبِثْتَ ۖ قَالَ لَبِثْتُ يَوْمًا أَوْ بَعْضَ يَوْمٍ ۖ قَالَ بَل لَّبِثْتَ مِا۟ئَةَ عَامٍ فَٱنظُرْ إِلَىٰ طَعَامِكَ وَشَرَابِكَ لَمْ يَتَسَنَّهْ ۖ وَٱنظُرْ إِلَىٰ حِمَارِكَ وَلِنَجْعَلَكَ ءَايَةً لِّلنَّاسِ ۖ وَٱنظُرْ إِلَى ٱلْعِظَامِ كَيْفَ نُنشِزُهَا ثُمَّ نَكْسُوهَا لَحْمًا ۚ فَلَمَّا تَبَيَّنَ لَهُۥ قَالَ أَعْلَمُ أَنَّ ٱللَّهَ عَلَىٰ كُلِّ شَىْءٍ قَدِيرٌ,"Atau apakah (kamu tidak memperhatikan) orang yang melalui suatu negeri yang (temboknya) telah roboh menutupi atapnya.  Dia berkata, ""Bagaimana Allah menghidupkan kembali negeri ini setelah hancur?"" Maka Allah mematikan orang itu seratus tahun, kemudian menghidupkannya kembali.  Allah bertanya, ""Berapa lama kamu tinggal di sini?"" Ia menjawab, ""Saya telah tinggal di sini sehari atau setengah hari"".  Allah berfirman, ""Sebenarnya kamu telah tinggal di sini seratus tahun lamanya; lihatlah kepada makanan dan minumanmu yang belum lagi berubah; dan lihatlah kepada keledai kamu (yang telah menjadi tulang belulang); Kami akan menjadikan kamu tanda kekuasaan Kami bagi manusia; dan lihatlah kepada tulang belulang keledai itu, kemudian Kami menyusunnya kembali, kemudian Kami membalutnya dengan daging"".  Maka tatkala telah nyata kepadanya (bagaimana Allah menghidupkan yang telah mati) dia pun berkata, ""Saya yakin bahwa Allah Maha Kuasa atas segala sesuatu.""","Atau seperti orang yang melewati suatu negeri yang (bangunan-bangunannya) telah runtuh hingga menutupi (puing-puing) atap-atapnya, dia berkata, ""Bagaimana Allah menghidupkan kembali (negeri) ini setelah hancur?"" Lalu Allah mematikannya (orang itu) selama seratus tahun, kemudian membangkitkannya (menghidupkannya) kembali. Dan (Allah) bertanya, ""Berapa lama engkau tinggal (disini)?"" Dia (orang itu) menjawab, ""Aku tinggal (disini) sehari atau setengah hari."" Allah berfirman, ""Tidak! Engkau telah tinggal seratus tahun. Lihatlah makanan dan minumanmu yang belum berubah, tetapi lihatlah keledaimu (yang telah menjadi tulang belulang). Dan agar Kami jadikan engkau tanda kekuasaan Kami bagi manusia. Lihatlah tulang belulang (keledai itu), bagaimana Kami menyusunnya kembali, kemudian Kami membalutnya dengan daging."" Maka ketika telah nyata baginya, dia pun berkata, ""Saya mengetahui (yakin) bahwa Allah Mahakuasa atas segala sesuatu.""","Atau karena itu adalah desa di sebuah desa, dan itu adalah Khiyyah di nadinya, dia berkata: ""Dia akan memberimu ini, Tuhan, setelah kematiannya."" Dia mengirimnya 😂 Dia mengatakan cara mentransmisikan 😂 Dia mengatakan bahwa saya akan menyiarkan sehari atau sehari. Dan lihat sampah Anda, dan biarkan kami membuat Anda untuk orang. Tuhan ditakdirkan untuk segalanya"
260,وَإِذْ قَالَ إِبْرَٰهِـۧمُ رَبِّ أَرِنِى كَيْفَ تُحْىِ ٱلْمَوْتَىٰ ۖ قَالَ أَوَلَمْ تُؤْمِن ۖ قَالَ بَلَىٰ وَلَـٰكِن لِّيَطْمَئِنَّ قَلْبِى ۖ قَالَ فَخُذْ أَرْبَعَةً مِّنَ ٱلطَّيْرِ فَصُرْهُنَّ إِلَيْكَ ثُمَّ ٱجْعَلْ عَلَىٰ كُلِّ جَبَلٍ مِّنْهُنَّ جُزْءًا ثُمَّ ٱدْعُهُنَّ يَأْتِينَكَ سَعْيًا ۚ وَٱعْلَمْ أَنَّ ٱللَّهَ عَزِيزٌ حَكِيمٌ,"Dan (ingatlah) ketika Ibrāhīm berkata, ""Ya Tuhan-ku, perlihatkanlah kepadaku bagaimana Engkau menghidupkan orang-orang mati"".  Allah berfirman, ""Belum yakinkah kamu?"" Ibrāhīm menjawab, ""Aku telah meyakininya, akan tetapi agar hatiku tetap mantap (dengan imanku)"".  Allah berfirman, ""(Kalau demikian) ambillah empat ekor burung, lalu cincanglah semuanya olehmu.  (Allah berfirman), ""Lalu letakkan diatas tiap-tiap satu bukit satu bagian dari bagian-bagian itu, kemudian panggillah mereka, niscaya mereka datang kepadamu dengan segera"".  Dan ketahuilah bahwa Allah Maha Perkasa lagi Maha Bijaksana.","Dan (ingatlah) ketika Ibrahim berkata, ""Ya Tuhanku, perlihatkanlah kepadaku bagaimana Engkau menghidupkan orang mati."" Allah berfirman, ""Belum percayakah engkau?"" Dia (Ibrahim) menjawab, ""Aku percaya, tetapi agar hatiku tenang (mantap)."" Dia (Allah) berfirman, ""Kalau begitu ambillah empat ekor burung, lalu cincanglah olehmu kemudian letakkan di atas masing-masing bukit satu bagian, kemudian panggillah mereka, niscaya mereka datang kepadamu dengan segera."" Ketahuilah bahwa Allah Mahaperkasa, Mahabijaksana.","Dan ketika dia berkata, ""Tuhan, aku akan menunjukkan kematian padaku,"" Dia berkata: ""Tidakkah kamu percaya"": Dia berkata kepadaku, dan untukmu, tetapi orang yang berkata: Burung -burung, lalu membuat mereka kepadamu, lalu menjadikan setiap gunung dari mereka menjadi bagian, lalu biarkan mereka datang kepadamu, dan aku tahu bahwa itu adalah yang terbaik dari Tuhan."
261,مَّثَلُ ٱلَّذِينَ يُنفِقُونَ أَمْوَٰلَهُمْ فِى سَبِيلِ ٱللَّهِ كَمَثَلِ حَبَّةٍ أَنۢبَتَتْ سَبْعَ سَنَابِلَ فِى كُلِّ سُنۢبُلَةٍ مِّا۟ئَةُ حَبَّةٍ ۗ وَٱللَّهُ يُضَـٰعِفُ لِمَن يَشَآءُ ۗ وَٱللَّهُ وَٰسِعٌ عَلِيمٌ,Perumpamaan (nafkah yang dikeluarkan oleh) orang-orang yang menafkahkan hartanya di jalan Allah adalah serupa dengan sebutir benih yang menumbuhkan tujuh bulir; pada tiap-tiap bulir seratus biji.  Allah melipatgandakan (ganjaran) bagi siapa yang Dia kehendaki.  Dan Allah Maha Luas (karunia-Nya) lagi Maha Mengetahui.,"Perumpamaan orang yang menginfakkan hartanya di jalan Allah seperti sebutir biji yang menumbuhkan tujuh tangkai, pada setiap tangkai ada seratus biji. Allah melipatgandakan bagi siapa yang Dia kehendaki, Dan Allah Mahaluas, Maha Mengetahui.","Contoh dari mereka yang menghabiskan urusan mereka di jalan Tuhan, sebagai cinta, bahwa tujuh Sanabbul setiap tahun waktu bagi mereka yang akan datang ۗ dan Tuhan dan ajaran"
262,ٱلَّذِينَ يُنفِقُونَ أَمْوَٰلَهُمْ فِى سَبِيلِ ٱللَّهِ ثُمَّ لَا يُتْبِعُونَ مَآ أَنفَقُوا۟ مَنًّا وَلَآ أَذًى ۙ لَّهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,"Orang-orang yang menafkahkan hartanya di jalan Allah, kemudian mereka tidak mengiringi apa yang dinafkahkannya itu dengan menyebut-nyebut pemberiannya dan dengan tidak menyakiti (perasaan si penerima), mereka memperoleh pahala di sisi Tuhan mereka.  Tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.","Orang yang menginfakkan hartanya di jalan Allah, kemudian tidak mengiringi apa yang dia infakkan itu dengan menyebut-nyebutnya dan menyakiti (perasaan penerima), mereka memperoleh pahala di sisi Tuhan mereka. Tidak ada rasa takut pada mereka dan mereka tidak bersedih hati.","Mereka yang menghabiskan urusan mereka di jalan Tuhan, maka mereka tidak akan mengikuti apa yang mereka habiskan dari saya, dan saya tidak membahayakan mereka, dan mereka tidak memiliki hadiah untuk mereka. Mereka sedih"
263,۞ قَوْلٌ مَّعْرُوفٌ وَمَغْفِرَةٌ خَيْرٌ مِّن صَدَقَةٍ يَتْبَعُهَآ أَذًى ۗ وَٱللَّهُ غَنِىٌّ حَلِيمٌ,Perkataan yang baik dan pemberian maaf lebih baik dari sedekah yang diiringi dengan sesuatu yang menyakitkan (perasaan si penerima).  Allah Maha Kaya lagi Maha Penyantun.,"Perkataan yang baik dan pemberian maaf  lebih baik daripada sedekah yang diiringi tindakan yang menyakiti. Allah Mahakaya, Maha Penyantun.",۞ Pepatah yang terkenal dan pengampunan lebih baik daripada amal yang diikuti.
264,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تُبْطِلُوا۟ صَدَقَـٰتِكُم بِٱلْمَنِّ وَٱلْأَذَىٰ كَٱلَّذِى يُنفِقُ مَالَهُۥ رِئَآءَ ٱلنَّاسِ وَلَا يُؤْمِنُ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ ۖ فَمَثَلُهُۥ كَمَثَلِ صَفْوَانٍ عَلَيْهِ تُرَابٌ فَأَصَابَهُۥ وَابِلٌ فَتَرَكَهُۥ صَلْدًا ۖ لَّا يَقْدِرُونَ عَلَىٰ شَىْءٍ مِّمَّا كَسَبُوا۟ ۗ وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلْكَـٰفِرِينَ,"Hai orang-orang yang beriman, janganlah kamu menghilangkan (pahala) sedekahmu dengan menyebut-nyebutnya dan menyakiti (perasaan si penerima), seperti orang yang menafkahkan hartanya karena ria kepada manusia dan dia tidak beriman kepada Allah dan hari kemudian.  Maka perumpamaan orang itu seperti batu licin yang di atasnya ada tanah, kemudian batu itu ditimpa hujan lebat, lalu menjadilah dia bersih (tidak bertanah). Mereka tidak menguasai sesuatu pun dari apa yang mereka usahakan; dan Allah tidak memberi petunjuk kepada orang-orang yang kafir.","Wahai orang-orang yang beriman! Janganlah kamu merusak sedekahmu dengan menyebut-nyebutnya dan menyakiti (perasaan penerima), seperti orang yang menginfakkan hartanya karena riya` (pamer) kepada manusia dan dia tidak beriman kepada Allah dan hari akhir. Perumpaannya (orang itu) seperti batu licin yang di atasnya ada debu, kemudian batu itu ditimpa hujan lebat, maka tinggallah batu itu licin lagi. Mereka tidak memperoleh sesuatu apa pun dari apa yang mereka kerjakan. Dan Allah tidak memberi petunjuk kepada orang-orang kafir.","O, mereka yang percaya, tidak membatalkan Anda dengan kebenaran dan bahaya Anda, seperti orang yang menghabiskan uangnya dan penguasa orang -orang _____ orang -orang dibimbing oleh orang -orang"
265,وَمَثَلُ ٱلَّذِينَ يُنفِقُونَ أَمْوَٰلَهُمُ ٱبْتِغَآءَ مَرْضَاتِ ٱللَّهِ وَتَثْبِيتًا مِّنْ أَنفُسِهِمْ كَمَثَلِ جَنَّةٍۭ بِرَبْوَةٍ أَصَابَهَا وَابِلٌ فَـَٔاتَتْ أُكُلَهَا ضِعْفَيْنِ فَإِن لَّمْ يُصِبْهَا وَابِلٌ فَطَلٌّ ۗ وَٱللَّهُ بِمَا تَعْمَلُونَ بَصِيرٌ,"Dan perumpamaan orang-orang yang membelanjakan hartanya karena mencari keridaan Allah dan untuk keteguhan jiwa mereka, seperti sebuah kebun yang terletak di dataran tinggi yang disiram oleh hujan lebat, maka kebun itu menghasilkan buahnya dua kali lipat.   Jika hujan lebat tidak menyiraminya, maka hujan gerimis (pun memadai).  Dan Allah Maha Melihat apa yang kamu perbuat.","Dan perumpamaan orang yang menginfakkan hartanya untuk mencari rida Allah dan untuk memperteguh jiwa mereka, seperti sebuah kebun yang terletak di dataran tinggi yang di siram oleh hujan lebat, maka kebun itu menghasilkan buah-buahan dua kali lipat. Jika hujan lebat tidak menyiraminya, maka embun (pun memadai). Allah Maha Melihat apa yang kamu kerjakan.","Dan contoh dari mereka yang menghabiskan kesengsaraan mereka, mencari penyakit Allah, dan memperbaiki mereka dari diri mereka sendiri sebagai surga surga Tuhan Tuhan, saya memakannya dengan lemah, jadi jika itu tidak menjadi ketebalannya, dan Tuhan adalah apa yang Anda lakukan dengan penglihatan itu"
266,أَيَوَدُّ أَحَدُكُمْ أَن تَكُونَ لَهُۥ جَنَّةٌ مِّن نَّخِيلٍ وَأَعْنَابٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَـٰرُ لَهُۥ فِيهَا مِن كُلِّ ٱلثَّمَرَٰتِ وَأَصَابَهُ ٱلْكِبَرُ وَلَهُۥ ذُرِّيَّةٌ ضُعَفَآءُ فَأَصَابَهَآ إِعْصَارٌ فِيهِ نَارٌ فَٱحْتَرَقَتْ ۗ كَذَٰلِكَ يُبَيِّنُ ٱللَّهُ لَكُمُ ٱلْـَٔايَـٰتِ لَعَلَّكُمْ تَتَفَكَّرُونَ,"Apakah ada salah seorang di antaramu yang ingin mempunyai kebun kurma dan anggur yang mengalir di bawahnya sungai-sungai? Dia mempunyai dalam kebun itu segala macam buah-buahan, kemudian datanglah masa tua pada orang itu, sedang dia mempunyai keturunan yang masih kecil-kecil.  Maka kebun itu ditiup angin keras yang mengandung api, lalu terbakarlah.  Demikianlah Allah menerangkan ayat-ayat-Nya kepada kamu supaya kamu memikirkannya.","Adakah salah seorang di antara kamu yang ingin memiliki kebun kurma dan anggur yang mengalir di bawahnya sungai-sungai, di sana dia memiliki segala macam buah-buahan, kemudian datanglah masa tuanya sedang dia memiliki keturunan yang masih kecil-kecil. Lalu kebun itu ditiup angin keras yang mengandung api, sehingga terbakar. Demikianlah Allah menerangkan ayat-ayat-Nya kepadamu agar kamu memikirkannya.","Salah satu dari Anda adalah bahwa ada surga dari imajinasi dan anggur yang mengalir dari bawahnya. Keturunannya lemah, jadi itu adalah kelaparan di mana ada api, jadi Anda akan diberkati."
