verse_number,arab,king_fahd,kemenag,google_translate
29,قُلْ إِن تُخْفُوا۟ مَا فِى صُدُورِكُمْ أَوْ تُبْدُوهُ يَعْلَمْهُ ٱللَّهُ ۗ وَيَعْلَمُ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۗ وَٱللَّهُ عَلَىٰ كُلِّ شَىْءٍ قَدِيرٌ,"Katakanlah, ""Jika kamu menyembunyikan apa yang ada dalam hatimu atau kamu melahirkannya, pasti Allah mengetahui"".  Allah mengetahui apa-apa yang ada di langit dan apa-apa yang ada di bumi.  Dan Allah Maha Kuasa atas segala sesuatu.","Katakanlah, ""Jika kamu sembunyikan apa yang ada dalam hatimu atau kamu nyatakan, Allah pasti mengetahuinya."" Dia mengetahui apa yang ada di langit dan apa yang ada di bumi. Allah Mahakuasa atas segala sesuatu.","Katakan: Jika Anda menyembunyikan apa yang ada di payudara Anda, atau Anda melihatnya, Tuhan tahu itu ۗ dan tahu apa yang ada di surga"
30,يَوْمَ تَجِدُ كُلُّ نَفْسٍ مَّا عَمِلَتْ مِنْ خَيْرٍ مُّحْضَرًا وَمَا عَمِلَتْ مِن سُوٓءٍ تَوَدُّ لَوْ أَنَّ بَيْنَهَا وَبَيْنَهُۥٓ أَمَدًۢا بَعِيدًا ۗ وَيُحَذِّرُكُمُ ٱللَّهُ نَفْسَهُۥ ۗ وَٱللَّهُ رَءُوفٌۢ بِٱلْعِبَادِ,"Pada hari ketika tiap-tiap diri mendapati segala kebajikan dihadapkan (dimukanya), begitu (juga) kejahatan yang telah dikerjakannya; ia ingin kalau kiranya antara ia dengan hari itu ada masa yang jauh; dan Allah memperingatkan kamu terhadap diri (siksa)-Nya.  Dan Allah sangat Penyayang kepada hamba-hamba-Nya.","(Ingatlah) pada hari (ketika) setiap jiwa mendapatkan (balasan) atas kebajikan yang telah dikerjakan ada dihadapannya, (begitu juga balasan) atas kejahatan yang telah dia kerjakan. Dia berharap sekiranya ada jarak yang jauh antara dia dengan (hari) itu. Dan Allah memperingatkan kamu akan diri (siksa)-Nya. Allah Maha Penyayang terhadap hamba-hamba-Nya.","Pada hari Anda menemukan setiap jiwa, apa yang telah Anda lakukan dari peradaban terbaik, dan apa yang telah Anda lakukan dari hal yang sama, jika itu ada di antara itu dan di antara itu jiwanya adalah ۗ dan Tuhan dibesarkan dengan para penyembah"
31,قُلْ إِن كُنتُمْ تُحِبُّونَ ٱللَّهَ فَٱتَّبِعُونِى يُحْبِبْكُمُ ٱللَّهُ وَيَغْفِرْ لَكُمْ ذُنُوبَكُمْ ۗ وَٱللَّهُ غَفُورٌ رَّحِيمٌ,"Katakanlah, ""Jika kamu (benar-benar) mencintai Allah, ikutilah aku, niscaya Allah mengasihi dan mengampuni dosa-dosamu"".  Allah Maha Pengampun lagi Maha Penyayang.","Katakanlah (Muhammad), ""Jika kamu mencintai Allah, ikutilah aku, niscaya Allah mencintaimu dan mengampuni dosa-dosamu."" Allah Maha Pengampun, Maha Penyayang.","Katakan: Jika Anda mencintai Tuhan, maka ikuti saya, Tuhan akan mencintai Anda, dan mengampuni Anda"
32,قُلْ أَطِيعُوا۟ ٱللَّهَ وَٱلرَّسُولَ ۖ فَإِن تَوَلَّوْا۟ فَإِنَّ ٱللَّهَ لَا يُحِبُّ ٱلْكَـٰفِرِينَ,"Katakanlah, ""Taatilah Allah dan rasul-Nya; jika kamu berpaling, maka sesungguhnya Allah tidak menyukai orang-orang kafir"".","Katakanlah (Muhammad), ""Taatilah Allah dan Rasul. Jika kamu berpaling, ketahuilah bahwa Allah tidak menyukai orang-orang kafir.""","Katakan: Ya Tuhan dan Utusan, maka Anda akan diasumsikan, karena Tuhan tidak mencintai mereka yang"
33,۞ إِنَّ ٱللَّهَ ٱصْطَفَىٰٓ ءَادَمَ وَنُوحًا وَءَالَ إِبْرَٰهِيمَ وَءَالَ عِمْرَٰنَ عَلَى ٱلْعَـٰلَمِينَ,"Sesungguhnya Allah telah memilih Adam, Nūḥ, keluarga Ibrāhīm dan keluarga ʻImrān melebihi segala umat (di masa mereka masing-masing),","Sesungguhnya Allah telah memilih Adam, Nuh, keluarga Ibrahim dan keluarga Imran melebihi segala umat (pada masa masing-masing),","۞ Bagi Tuhan, saya telah dihancurkan, dan kebenaran, dan orang -orang dalam hidup mereka."
34,ذُرِّيَّةًۢ بَعْضُهَا مِنۢ بَعْضٍ ۗ وَٱللَّهُ سَمِيعٌ عَلِيمٌ,(sebagai) satu keturunan yang sebagiannya (keturunan) dari yang lain.  Dan Allah Maha Mendengar lagi Maha Mengetahui.,"(sebagai) satu keturunan, sebagiannya adalah (keturunan) dari sebagian yang lain. Allah Maha Mendengar, Maha Mengetahui.","Atom, beberapa dari mereka adalah beberapa dari mereka, dan Tuhan adalah sidang yang berpengetahuan luas"
35,إِذْ قَالَتِ ٱمْرَأَتُ عِمْرَٰنَ رَبِّ إِنِّى نَذَرْتُ لَكَ مَا فِى بَطْنِى مُحَرَّرًا فَتَقَبَّلْ مِنِّىٓ ۖ إِنَّكَ أَنتَ ٱلسَّمِيعُ ٱلْعَلِيمُ,"(Ingatlah), ketika istri ʻImrān berkata, ""Ya Tuhan-ku, sesungguhnya aku menazarkan kepada Engkau anak yang dalam kandunganku menjadi hamba yang saleh dan berkhidmat (di Baitul Maqdis).  Karena itu terimalah (nazar) itu dari padaku.  Sesungguhnya Engkau-lah Yang Maha Mendengar lagi Maha Mengetahui"".","(Ingatlah), ketika istri Imran berkata, ""Ya Tuhanku, sesungguhnya aku bernazar kepada-Mu, agar (janin) yang dalam kandunganku (kelak) menjadi hamba yang mengabdi (kepada-Mu), maka terimalah (nazar itu) dariku. Sungguh, Engkaulah Yang Maha Mendengar, Maha Mengetahui.""","Ketika saya berkata: “Umur saya, Tuanku, berkata,“ Saya telah memperingatkan Anda tentang apa yang ada di perut saya dibebaskan, dan Anda menerima saya dari saya 😂 Anda adalah mendengar pengetahuan itu"
36,فَلَمَّا وَضَعَتْهَا قَالَتْ رَبِّ إِنِّى وَضَعْتُهَآ أُنثَىٰ وَٱللَّهُ أَعْلَمُ بِمَا وَضَعَتْ وَلَيْسَ ٱلذَّكَرُ كَٱلْأُنثَىٰ ۖ وَإِنِّى سَمَّيْتُهَا مَرْيَمَ وَإِنِّىٓ أُعِيذُهَا بِكَ وَذُرِّيَّتَهَا مِنَ ٱلشَّيْطَـٰنِ ٱلرَّجِيمِ,"Maka tatkala istri ʻImrān melahirkan anaknya, dia pun berkata, ""Ya Tuhan-ku, sesunguhnya aku melahirkannya seorang anak perempuan; dan Allah lebih mengetahui apa yang dilahirkannya itu; dan anak laki-laki tidaklah seperti anak perempuan.  Sesungguhnya aku telah menamai dia Maryam dan aku mohon perlindungan untuknya serta anak-anak keturunannya kepada (pemeliharaan) Engkau dari setan yang terkutuk"".","Maka ketika melahirkannya, dia berkata, ""Ya Tuhanku, aku telah melahirkan anak perempuan."" Padahal Allah lebih tahu apa yang dia lahirkan, dan laki-laki tidak sama dengan perempuan. ""Dan aku memberinya nama Maryam, dan aku mohon perlindungan-Mu untuknya dan anak cucunya dari (gangguan) setan yang terkutuk.""","Ketika saya meletakkannya, Tuhanku berkata, “Aku meletakkannya di atasnya, dan Tuhan tahu apa yang diberlakukan, dan itu tidak sama dengan betina, dan itu sama.” Dia untuk Anda dan keturunannya dari Setan"
37,فَتَقَبَّلَهَا رَبُّهَا بِقَبُولٍ حَسَنٍ وَأَنۢبَتَهَا نَبَاتًا حَسَنًا وَكَفَّلَهَا زَكَرِيَّا ۖ كُلَّمَا دَخَلَ عَلَيْهَا زَكَرِيَّا ٱلْمِحْرَابَ وَجَدَ عِندَهَا رِزْقًا ۖ قَالَ يَـٰمَرْيَمُ أَنَّىٰ لَكِ هَـٰذَا ۖ قَالَتْ هُوَ مِنْ عِندِ ٱللَّهِ ۖ إِنَّ ٱللَّهَ يَرْزُقُ مَن يَشَآءُ بِغَيْرِ حِسَابٍ,"Maka Tuhan-nya menerimanya (sebagai nazar) dengan penerimaan yang baik, dan mendidiknya dengan pendidikan yang baik dan Allah menjadikan Zakariyyā pemeliharanya. Setiap Zakariyyā masuk untuk menemui Maryam di mihrab, ia dapati makanan di sisinya.  Zakariyyā berkata, ""Hai Maryam dari mana kamu memperoleh (makanan) ini?"" Maryam menjawab, ""Makanan itu dari sisi Allah"".   Sesungguhnya Allah memberi rezeki kepada siapa yang dikehendaki-Nya tanpa hisab.","Maka Dia (Allah) menerimanya dengan penerimaan yang baik, membesarkannya dengan pertumbuhan yang baik dan menyerahkan pemeliharaannya kepada Zakaria. Setiap kali Zakaria masuk menemuinya di mihrab (kamar khusus ibadah), dia dapati makanan di sisinya. Dia berkata, ""Wahai Maryam! Dari mana ini engkau peroleh?"" Dia (Maryam) menjawab, ""Itu dari Allah."" Sesungguhnya Allah memberi rezeki kepada siapa yang Dia kehendaki tanpa perhitungan.","Jadi Tuhannya menerimanya dengan penerimaan yang baik, dan laporannya yang ditegur, dan dia menyelamatkan Zakaria -nya. Aku untukmu, ini dari Tuhan, itu dari Tuhan, karena Tuhan memberkati mereka yang akan datang ke otoritas Tuhan"
38,هُنَالِكَ دَعَا زَكَرِيَّا رَبَّهُۥ ۖ قَالَ رَبِّ هَبْ لِى مِن لَّدُنكَ ذُرِّيَّةً طَيِّبَةً ۖ إِنَّكَ سَمِيعُ ٱلدُّعَآءِ,"Di sanalah Zakariyyā berdoa kepada Tuhan-nya seraya berkata, ""Ya Tuhan-ku, berilah aku dari sisi Engkau seorang anak yang baik.  Sesungguhnya Engkau Maha Pendengar doa"".","Di sanalah Zakaria berdoa kepada Tuhannya. Dia berkata, ""Ya Tuhanku, berilah aku keturunan yang baik dari sisi-Mu, sesungguhnya Engkau Maha Mendengar doa.""","Di sini Anda telah menelepon Zakaria, Tuhannya, 😂 Dia berkata, Tuhan"
39,فَنَادَتْهُ ٱلْمَلَـٰٓئِكَةُ وَهُوَ قَآئِمٌ يُصَلِّى فِى ٱلْمِحْرَابِ أَنَّ ٱللَّهَ يُبَشِّرُكَ بِيَحْيَىٰ مُصَدِّقًۢا بِكَلِمَةٍ مِّنَ ٱللَّهِ وَسَيِّدًا وَحَصُورًا وَنَبِيًّا مِّنَ ٱلصَّـٰلِحِينَ,"Kemudian Malaikat (Jibril) memanggil Zakariyyā, sedang ia tengah berdiri melakukan salat di mihrab (katanya), ""Sesungguhnya Allah menggembirakan kamu dengan kelahiran (seorang putramu) Yahyā, yang membenarkan kalimat (yang datang) dari Allah, menjadi ikutan, menahan diri (dari hawa nafsu) dan seorang nabi termasuk keturunan orang-orang saleh"".","Kemudian para malaikat memanggilnya, ketika dia berdiri melaksanakan salat di mihrab, ""Allah menyampaikan kabar gembira kepadamu dengan (kelahiran) Yahya, yang membenarkan suatu kalimat (firman) dari Allah, panutan, berkemampuan menahan diri (dari hawa nafsu) dan seorang nabi diantara orang-orang saleh.""","Jadi Raja yang dipanggil oleh Raja, dan Dia adalah orang yang berdoa dalam kejahatan yang Tuhan memberkati Anda dengan orang percaya pada kata -kata Firman yang kami waspadai"
40,قَالَ رَبِّ أَنَّىٰ يَكُونُ لِى غُلَـٰمٌ وَقَدْ بَلَغَنِىَ ٱلْكِبَرُ وَٱمْرَأَتِى عَاقِرٌ ۖ قَالَ كَذَٰلِكَ ٱللَّهُ يَفْعَلُ مَا يَشَآءُ,"Zakariyyā berkata, ""Ya Tuhan-ku, bagaimana aku bisa mendapat anak sedang aku telah sangat tua dan istriku pun seorang yang mandul?"" Berfirman Allah, ""Demikianlah, Allah berbuat apa yang dikehendaki-Nya"".","Dia (Zakaria) berkata, ""Ya Tuhanku, bagaimana aku bisa mendapat anak, sedang aku sudah sangat tua dan istriku pun mandul?"" Dia (Allah) berfirman, ""Demikianlah, Allah berbuat apa yang Dia kehendaki.""","Tuanku berkata bahwa aku akan mendidih, dan aku telah menyanyikan yang tertua dan wanitaku tandus."
41,قَالَ رَبِّ ٱجْعَل لِّىٓ ءَايَةً ۖ قَالَ ءَايَتُكَ أَلَّا تُكَلِّمَ ٱلنَّاسَ ثَلَـٰثَةَ أَيَّامٍ إِلَّا رَمْزًا ۗ وَٱذْكُر رَّبَّكَ كَثِيرًا وَسَبِّحْ بِٱلْعَشِىِّ وَٱلْإِبْكَـٰرِ,"Berkata Zakariyyā, ""Berilah aku suatu tanda (bahwa istriku telah mengandung)"".  Allah berfirman, ""Tandanya bagimu, kamu tidak dapat berkata-kata dengan manusia selama tiga hari, kecuali dengan isyarat.  Dan sebutlah (nama) Tuhan-mu sebanyak-banyaknya serta bertasbihlah di waktu petang dan pagi hari"".","Dia (Zakaria) berkata, ""Ya Tuhanku berilah aku suatu tanda."" Allah berfirman, "" Tanda bagimu, adalah engkau tidak dapat berbicara dengan manusia selama tiga hari, kecuali dengan isyarat. Dan sebutlah (nama) Tuhanmu banyak-banyak, dan bertasbihlah (memuji-Nya) pada waktu petang dan pagi hari.""","Tuhan berkata kepadaku seorang wanita 😂 Dia berkata, “Apakah kamu tidak berbicara dengan orang, tiga hari, kecuali simbol dan ayah"
42,وَإِذْ قَالَتِ ٱلْمَلَـٰٓئِكَةُ يَـٰمَرْيَمُ إِنَّ ٱللَّهَ ٱصْطَفَىٰكِ وَطَهَّرَكِ وَٱصْطَفَىٰكِ عَلَىٰ نِسَآءِ ٱلْعَـٰلَمِينَ,"Dan (ingatlah) ketika Malaikat (Jibril) berkata, ""Hai Maryam, sesungguhnya Allah telah memilih kamu, menyucikan kamu dan melebihkan kamu atas segala wanita di dunia (yang semasa dengan kamu).","Dan (ingatlah) ketika para malaikat berkata, ""Wahai Maryam! Sesungguhnya Allah telah memilihmu, menyucikanmu, dan melebihkanmu di atas segala wanita di seluruh alam (pada masa itu).","Dan ketika para malaikat berkata, “Tuhan memberkati Anda, memurnikan Anda, dan mencari Anda pada para wanita orang -orang"
43,يَـٰمَرْيَمُ ٱقْنُتِى لِرَبِّكِ وَٱسْجُدِى وَٱرْكَعِى مَعَ ٱلرَّٰكِعِينَ,"Hai Maryam, taatlah kepada Tuhan-mu, sujud dan rukuklah bersama orang-orang yang rukuk.","Wahai Maryam! Taatilah Tuhanmu, sujud dan rukuklah bersama orang-orang yang rukuk.""",Marchy
44,ذَٰلِكَ مِنْ أَنۢبَآءِ ٱلْغَيْبِ نُوحِيهِ إِلَيْكَ ۚ وَمَا كُنتَ لَدَيْهِمْ إِذْ يُلْقُونَ أَقْلَـٰمَهُمْ أَيُّهُمْ يَكْفُلُ مَرْيَمَ وَمَا كُنتَ لَدَيْهِمْ إِذْ يَخْتَصِمُونَ,"Yang demikian itu adalah sebagian dari berita-berita gaib yang Kami wahyukan kepada kamu (ya Muhammad); padahal kamu tidak hadir beserta mereka, ketika mereka melemparkan anak-anak panah mereka (untuk mengundi) siapa di antara mereka yang akan memelihara Maryam.  Dan kamu tidak hadir di sisi mereka ketika mereka bersengketa.","Itulah sebagian dari berita-berita gaib yang Kami wahyukan kepadamu (Muhammad), padahal engkau tidak bersama mereka ketika mereka melemparkan pena mereka (untuk mengundi) siapa di antara mereka yang akan memelihara Maryam. Dan engkau pun tidak bersama mereka ketika mereka bertengkar.","Itu dari tidak adanya yang tidak terlihat, yang telah kami ungkapkan kepada Anda ۚ dan apa yang Anda miliki untuk mereka ketika mereka melemparkan suara mereka"
45,إِذْ قَالَتِ ٱلْمَلَـٰٓئِكَةُ يَـٰمَرْيَمُ إِنَّ ٱللَّهَ يُبَشِّرُكِ بِكَلِمَةٍ مِّنْهُ ٱسْمُهُ ٱلْمَسِيحُ عِيسَى ٱبْنُ مَرْيَمَ وَجِيهًا فِى ٱلدُّنْيَا وَٱلْـَٔاخِرَةِ وَمِنَ ٱلْمُقَرَّبِينَ,"(Ingatlah), ketika Malaikat berkata, ""Hai Maryam, sesungguhnya Allah menggembirakan kamu (dengan kelahiran seorang putra yang diciptakan) dengan kalimat (yang datang) dari-Nya, namanya Al-Masih ʻIsa putra Maryam, seorang terkemuka di dunia dan di akhirat dan termasuk orang-orang yang didekatkan (kepada Allah),","(Ingatlah), ketika para malaikat berkata, ""Wahai Maryam! Sesungguhnya Allah menyampaikan kabar gembira kepadamu tentang suatu kalimat (firman) dari-Nya (yaitu seorang putera) namanya Al-Masih Isa putra Maryam, seorang terkemuka di dunia dan di akhirat, dan termasuk orang-orang yang didekatkan (kepada Allah),","Ketika para malaikat berkata, “Tuhan memberkatimu dengan sepatah kata pun darinya, namanya adalah Xi, putra Maria, putra Maria. Dan kemewahan dan dari mereka yang dekat dengan"
46,وَيُكَلِّمُ ٱلنَّاسَ فِى ٱلْمَهْدِ وَكَهْلًا وَمِنَ ٱلصَّـٰلِحِينَ,"dan dia berbicara dengan manusia dalam buaian dan ketika sudah dewasa, dan dia adalah termasuk orang-orang yang saleh"".","dan dia berbicara dengan manusia (sewaktu) dalam buaian dan ketika sudah dewasa, dan dia termasuk di antara orang-orang yang saleh.""","Dan orang -orang berbicara kepada orang -orang dalam kebenaran, dan dari kedua orang itu."
47,قَالَتْ رَبِّ أَنَّىٰ يَكُونُ لِى وَلَدٌ وَلَمْ يَمْسَسْنِى بَشَرٌ ۖ قَالَ كَذَٰلِكِ ٱللَّهُ يَخْلُقُ مَا يَشَآءُ ۚ إِذَا قَضَىٰٓ أَمْرًا فَإِنَّمَا يَقُولُ لَهُۥ كُن فَيَكُونُ,"Maryam berkata, ""Ya Tuhan-ku, betapa mungkin aku mempunyai anak, padahal aku belum pernah disentuh oleh seorang laki-laki pun"". Allah berfirman (dengan perantaraan Jibril), ""Demikianlah Allah menciptakan apa yang dikehendaki-Nya.  Apabila Allah berkehendak menetapkan sesuatu, maka Allah hanya cukup berkata kepadanya, ""Jadilah"", lalu jadilah dia.","Dia (Maryam) berkata, ""Ya Tuhanku, bagaimana mungkin aku akan mempunyai anak, padahal tidak ada seorang laki-laki pun yang menyentuhku?"" Dia (Allah) berfirman, ""Demikianlah Allah menciptakan apa yang Dia kehendaki. Apabila Dia hendak menetapkan sesuatu, Dia hanya berkata kepadanya, ""Jadilah!"" Maka jadilah sesuatu itu.","Tuhanku berkata bahwa kamu akan menjadi seorang putra, dan aku belum menyentuh manusia. Itu akan terjadi"
48,وَيُعَلِّمُهُ ٱلْكِتَـٰبَ وَٱلْحِكْمَةَ وَٱلتَّوْرَىٰةَ وَٱلْإِنجِيلَ,"Dan Allah akan mengajarkan kepadanya Alkitab, Hikmah, Taurat, dan Injil.","Dan Dia (Allah) mengajarkan kepadanya (Isa) Kitab, Hikmah, Taurat, dan Injil.","Dan raja mengetahuinya, putusan, sintesis, dan gosip"
49,وَرَسُولًا إِلَىٰ بَنِىٓ إِسْرَٰٓءِيلَ أَنِّى قَدْ جِئْتُكُم بِـَٔايَةٍ مِّن رَّبِّكُمْ ۖ أَنِّىٓ أَخْلُقُ لَكُم مِّنَ ٱلطِّينِ كَهَيْـَٔةِ ٱلطَّيْرِ فَأَنفُخُ فِيهِ فَيَكُونُ طَيْرًۢا بِإِذْنِ ٱللَّهِ ۖ وَأُبْرِئُ ٱلْأَكْمَهَ وَٱلْأَبْرَصَ وَأُحْىِ ٱلْمَوْتَىٰ بِإِذْنِ ٱللَّهِ ۖ وَأُنَبِّئُكُم بِمَا تَأْكُلُونَ وَمَا تَدَّخِرُونَ فِى بُيُوتِكُمْ ۚ إِنَّ فِى ذَٰلِكَ لَـَٔايَةً لَّكُمْ إِن كُنتُم مُّؤْمِنِينَ,"Dan (sebagai) rasul kepada Bani Isrā`īl (yang berkata kepada mereka), ""Sesungguhnya aku telah datang kepadamu dengan membawa sesuatu tanda (mukjizat) dari Tuhan-mu, yaitu aku membuat untuk kamu dari tanah berbentuk burung; kemudian aku meniupnya, maka ia menjadi seekor burung dengan seizin Allah; dan aku menyembuhkan orang yang buta sejak dari lahirnya dan orang yang berpenyakit sopak, dan aku menghidupkan orang mati dengan seizin Allah; dan aku kabarkan kepadamu apa yang kamu makan dan apa yang kamu simpan di rumahmu.  Sesungguhnya pada yang demikian itu adalah suatu tanda (kebenaran kerasulanku) bagimu, jika kamu sungguh-sungguh beriman"".","Dan sebagai Rasul kepada Bani Israil (dia berkata), ""Aku telah datang kepada kamu dengan satu tanda (mukjizat) dari Tuhanmu, yaitu aku membuatkan bagimu (sesuatu) dari tanah berbentuk seperti burung, lalu aku meniupnya, maka ia menjadi seekor burung dengan izin Allah. Dan aku menyembuhkan orang yang buta sejak dari lahir dan orang yang berpenyakit kusta. Dan aku menghidupkan orang mati dengan izin Allah, dan aku beritahukan kepadamu apa yang kamu makan dan apa yang kamu simpan di rumahmu. Sesungguhnya pada yang demikian itu terdapat suatu tanda (kebenaran tentang kerasulanku) bagimu, jika kamu orang beriman.","And a messenger to the sons of Asriel that I have come to you with a time from your Lord الالالالاليلية It will be a good man with the permission of God, and the innocence of his righteousness, the ripe, and the revelation of the death of God, with the ot of God, You smoke in your homes ۚ If this is for you, if you are believers"
